,NGram,percent_in_tag,percent_in_other
0, v,0.0060526644203169845,0.0019044260271557044
1,12,0.0002495944090852365,0.0003467936284018104
2,1d,2.0799534090436376e-05,unique_to_tag
3,2 ,0.0002495944090852365,0.0009816023041203784
4,25,4.159906818087275e-05,0.00012931287838711573
5,52,4.159906818087275e-05,3.526714865103157e-05
6,71,0.00010399767045218188,6.465643919355786e-05
7,d1,4.159906818087275e-05,3.526714865103157e-05
8,ir,0.01037896751112775,0.0027214483042379356
9,ru,0.011959732102000915,0.0016751895609239992
10,us,0.018781979283664044,0.0043261035678598715
11,vi,0.012126128374724406,0.002727326162346441
12,1 ,0.0002703939431756729,0.0010521366014224418
13,31,8.31981363617455e-05,0.00012343502027861047
14,35,6.239860227130913e-05,8.229001351907365e-05
15,53,0.00010399767045218188,8.816787162757891e-05
16,78,4.159906818087275e-05,4.702286486804208e-05
17,8v,2.0799534090436376e-05,unique_to_tag
18,v3,2.0799534090436376e-05,5.87785810850526e-06
19, d,0.00189275760222971,0.006095338858519955
20,a ,0.018553184408669245,0.005431140892258861
21,ab,0.0010399767045218187,0.0018397695879621466
22,bi,0.00189275760222971,0.001957326750132252
23,ct,0.008985398727068513,0.005789690236877682
24,de,0.004846291443071675,0.005231293716569682
25,ec,0.0011855734431548734,0.005472285899018397
26,ef,0.0003535920795374184,0.0014988538176688416
27,fe,0.0011023753067931279,0.003503203432669135
28,hi,0.005345480261242148,0.004026332804326104
29,ia,0.010919755397479096,0.004167401398930229
30,io,0.003452722659012438,0.00688297184505966
31,iv,0.0009775781022505095,0.0033503791218479984
32,op,0.004076708681725529,0.002709692588020925
33,ot,0.002891135238570656,0.003209310527243872
34,ph,0.005803070011231749,0.001875036736613178
35,ro,0.007841424352094513,0.006189384588256039
36,ti,0.006531053704397022,0.00892846646681949
37,tr,0.006323058363492658,0.00452595074354905
38,va,0.0017887599317775282,0.0018103802974196203
39, c,0.006135862556678731,0.007799917709986481
40,ae,0.00636465743167353,0.0006112972432845471
41,bs,0.0020799534090436373,0.0007876329865397049
42,ca,0.006135862556678731,0.005254805149003703
43,di,0.006115063022588294,0.005119614412508082
44,ea,0.0017887599317775282,0.00530770587198025
45,er,0.01944756437455801,0.008675718568153764
46,id,0.005116685386247348,0.0032622112502204196
47,le,0.005595074670327385,0.004949156527361429
48,si,0.006177461624859603,0.005601598777405513
49,ul,0.004284704022629893,0.003450302709692588
50, a,0.004825491908981239,0.009939458061482396
51,ac,0.012063729772453097,0.004349615000293893
52,au,0.0010191771704313823,0.001287250925762652
53,cr,0.0016847622613253464,0.002392288250161641
54,em,0.0023087482840384375,0.002980074061012167
55,iu,0.008590207579350223,0.0004173279257038735
56,li,0.0077166271475518945,0.004090989243519662
57,m ,0.008694205249802404,0.002803738317757009
58,mo,0.00567827280668913,0.003491447716452125
59,ni,0.0074046341361953495,0.0038206077705284195
60,on,0.008590207579350223,0.00856991712220067
61,re,0.00688464578393444,0.009316405101980839
62,um,0.012230126045176587,0.0019925938987832834
63, s,0.006822247181663131,0.007623581966731323
64,ar,0.007945422022546694,0.005619232351731029
65,ch,0.005782270477141312,0.003221066243460883
66,et,0.0025791422272141104,0.003315111973196967
67,ha,0.004180706352177712,0.004085111385411156
68,ma,0.006926244852115313,0.0043261035678598715
69,mi,0.003182328715836765,0.003450302709692588
70,om,0.004846291443071675,0.004596485040851114
71,ri,0.01738841049960481,0.005231293716569682
72,st,0.006593452306668331,0.006060071709868923
73,to,0.006593452306668331,0.0059248809733733025
74, 1,0.0010191771704313823,0.0014694645271263152
75, r,0.0019135571363201463,0.005719155939575619
76,av,0.003931111943092475,0.001216716628460589
77,bu,0.0019343566704105829,0.0008052665608652207
78,im,0.001497566454511419,0.00292717333803562
79,la,0.012209326511086152,0.004396637865161935
80,s ,0.015350056158742045,0.010550755304766943
81,ta,0.005075086318066475,0.004149767824604714
82,ub,0.003972711011273347,0.0007288544054546523
83, 2,0.0006031864886226548,0.0014694645271263152
84,an,0.009505387079329424,0.008869687885734438
85,ba,0.009338990806605931,0.0014694645271263152
86,en,0.011439743749740007,0.008293657791100922
87,fi,0.0010191771704313823,0.0027214483042379356
88,hr,0.00166396272723491,0.0011638159054840416
89,ic,0.009172594533882441,0.006671368953153471
90,if,0.0014351678522401099,0.0021160289190618937
91,it,0.002454345022671492,0.006700758243695997
92,ns,0.005823869545322185,0.004367248574619408
93,ob,0.006759848579391822,0.001193205196026568
94,r ,0.0032447273181080744,0.006130606007170987
95,te,0.012292524647447896,0.007835184858637512
96, i,0.0015183659886018554,0.008281902074883912
97,in,0.008278214567993677,0.009345794392523364
98,ol,0.005595074670327385,0.003967554223241051
99,so,0.0014351678522401099,0.0024393111150296833
100,tu,0.003223927784017638,0.002433433256921178
101, p,0.004575897499896002,0.007605948392405807
102,ie,0.002495944090852365,0.003785340621877388
103,ii,0.004367902158991638,0.00012931287838711573
104,pi,0.002287948749948001,0.002204196790689473
105,ud,0.0012687715795166189,0.0013695409392817258
106,hl,0.0006239860227130913,0.00028213718920825254
107,nd,0.001955156204501019,0.007617704108622818
108,uh,8.31981363617455e-05,unique_to_tag
109,pa,0.002891135238570656,0.0042261799800152825
110,sp,0.005844669079412621,0.0029683183447951566
111, x,0.00010399767045218188,9.992358784458944e-05
112,da,0.0015807645908731645,0.0014812202433433256
113,lo,0.00590706768168393,0.00372068418268383
114,os,0.005407878863513457,0.0043554928584023985
115,ox,0.0004575897499896002,0.00048198436489743136
116,xi,0.00029119347726610926,0.0004996179392229472
117,xy,0.0002495944090852365,7.641215541056839e-05
118,yl,0.0014351678522401099,0.0004349615000293893
119, f,0.0023711468863097467,0.005589843061188503
120,am,0.0031407296476558925,0.0023511432434021044
121,cc,0.003286326386288947,0.0013283959325221888
122,ci,0.00470069470443862,0.0033915241286075356
123,co,0.010316568908856441,0.005877858108505261
124,cu,0.006239860227130912,0.002433433256921178
125,me,0.0024127459544906193,0.004490683594898019
126,no,0.005636673738508257,0.0034385469934755776
127,nt,0.004159906818087275,0.007535414095103744
128,oc,0.005844669079412621,0.0023099982366425673
129,rm,0.00212155247722451,0.0017633574325515782
130,ax,0.0002703939431756729,0.00019984717568917888
131,do,0.003182328715836765,0.0011109151825074942
132,na,0.005699072340779566,0.003561982013754188
133,or,0.011252547942926079,0.006489155351789808
134,ov,0.0023711468863097467,0.0014165638041497678
135,ra,0.007695827613461458,0.005730911655792629
136,ve,0.0017055617954157827,0.005713278081467113
137,vo,0.001060776238612255,0.0006406865338270734
138,x ,0.0004575897499896002,0.0004937400811144419
139,af,0.0004159906818087275,0.0008287779932992417
140,el,0.007903822954365822,0.003738317757009346
141,ld,0.0007487832272557095,0.0013166402163051784
142,fa,0.0009151794999792004,0.0011990830541350733
143,il,0.005553475602146512,0.0026685475812613883
144,is,0.010566163317941678,0.006736025392347029
145, t,0.002766338034028038,0.008951977899253512
146,mp,0.0008735804317983277,0.002868394756950567
147,pe,0.004326303090810766,0.0037441956151178513
148, b,0.0028079371022089105,0.005049080115206019
149,ne,0.00665585090893964,0.004772820784106272
150,nn,0.0008527808977078913,0.0002645036148827367
151,al,0.0070718415907483675,0.007529536236995239
152,ce,0.0038271142726402927,0.004361370716510903
153,lc,0.0004159906818087275,0.00021748075001469465
154,oa,0.0007695827613461458,0.0003409157702933051
155, h,0.002183951079495819,0.004578851466525598
156,ly,0.0015391655226922917,0.003673661317815788
157,yt,0.0015807645908731645,0.0005113736554399577
158, j,0.0005407878863513458,0.0002645036148827367
159,hn,0.0002703939431756729,0.00011755716217010521
160,jo,0.0002703939431756729,0.0001939693175806736
161,oh,0.0008527808977078913,0.00014694645271263153
162,ju,0.00020799534090436376,0.00027625933109974723
163,un,0.0016847622613253464,0.0029624404866866513
164, l,0.0017887599317775282,0.003514959148886146
165,ff,0.0002287948749948001,0.0014106859460412625
166,lw,2.0799534090436376e-05,5.87785810850526e-06
167,of,0.000332792545446982,0.006448010345030271
168,wo,0.0002495944090852365,0.0007935108446482102
169,rv,0.0008735804317983277,0.0007170986892376418
170,vu,0.0006863846249844003,2.351143243402104e-05
171,ad,0.0015391655226922917,0.0023099982366425673
172,es,0.006531053704397022,0.007911597014048082
173,dl,0.00010399767045218188,0.0001939693175806736
174,sc,0.002724738965847165,0.0016399224122729678
175, u,0.0006239860227130913,0.0020219831893258096
176,gi,0.002932734306751529,0.0019044260271557044
177,ng,0.0024127459544906193,0.004890377946276377
178,rs,0.0007903822954365823,0.0023158760947510726
179,ur,0.0035775198635550564,0.00394404279080703
180,bl,0.0002703939431756729,0.0014224416622582732
181,lu,0.004846291443071675,0.0020690060541938516
182,hy,0.0018095594658679645,0.0010462587433139364
183,nu,0.00189275760222971,0.0008699230000587786
184,ya,0.0008943799658887641,0.00011755716217010521
185,po,0.003057531511294147,0.0035090812907776405
186,su,0.0044303007612629475,0.0030153412096631986
187,fu,0.0010815757727026915,0.0010227473108799154
188,ho,0.005262282124880403,0.0033445012637394935
189, e,0.002017554806772328,0.004743431493563746
190,eq,0.00031199301135654563,0.0006054193851760418
191,ll,0.01004617496568077,0.0034855698583436197
192,qu,0.001393568784059237,0.0010580144595309468
193,uu,0.000166396272723491,unique_to_tag
194,gn,0.000332792545446982,0.0014048080879327572
195,ig,0.0013727692499688007,0.0024687004055722094
196,ui,0.000998377636340946,0.0005466408040909893
197, m,0.0044303007612629475,0.005636865926056545
198,as,0.005990265818045676,0.007024040439663787
199,se,0.005199883522609094,0.007147475459942397
200,ss,0.0018511585340488374,0.0030094633515546933
201,at,0.004908690045342984,0.008658084993828249
202,du,0.0009151794999792004,0.0019925938987832834
203,eg,0.0012479720454261825,0.0011167930406159995
204,ga,0.0016015641249636009,0.0015458766825368836
205,mu,0.0016223636590540372,0.0017222124257920415
206,uc,0.0018511585340488374,0.0018867924528301887
207,my,0.004326303090810766,0.0007523658378886733
208,rd,0.0017679603976870919,0.0008229001351907365
209,yc,0.003764715670368984,0.0005583965203079998
210,eu,0.003182328715836765,0.0013519073649562098
211,ei,0.002163151545405383,0.0013989302298242521
212,ke,0.0012687715795166189,0.0008170222770822312
213,nk,0.0002495944090852365,0.0002116028919061894
