,NGram,percent_in_tag,percent_in_other
0, a,0.009939458061482396,0.009939458061482396
1, b,0.005049080115206019,0.005049080115206019
2, c,0.007799917709986481,0.007799917709986481
3, f,0.005589843061188503,0.005589843061188503
4, i,0.008281902074883912,0.008281902074883912
5, o,0.00778816199376947,0.00778816199376947
6, r,0.005719155939575619,0.005719155939575619
7, w,0.007141597601833892,0.007141597601833892
8,a ,0.005431140892258861,0.005431140892258861
9,ad,0.0023099982366425673,0.0023099982366425673
10,as,0.007024040439663787,0.007024040439663787
11,ba,0.0014694645271263152,0.0014694645271263152
12,ce,0.004361370716510903,0.004361370716510903
13,ch,0.003221066243460883,0.003221066243460883
14,co,0.005877858108505261,0.005877858108505261
15,de,0.005231293716569682,0.005231293716569682
16,di,0.005119614412508082,0.005119614412508082
17,e ,0.010521366014224416,0.010521366014224416
18,en,0.008293657791100922,0.008293657791100922
19,er,0.008675718568153764,0.008675718568153764
20,et,0.003315111973196967,0.003315111973196967
21,f ,0.006389231763945218,0.006389231763945218
22,fu,0.0010227473108799154,0.0010227473108799154
23,gu,0.0005525186621994945,0.0005525186621994945
24,hi,0.004026332804326104,0.004026332804326104
25,hy,0.0010462587433139364,0.0010462587433139364
26,id,0.0032622112502204196,0.0032622112502204196
27,in,0.009345794392523364,0.009345794392523364
28,io,0.00688297184505966,0.00688297184505966
29,is,0.006736025392347029,0.006736025392347029
30,iz,0.0008993122906013048,0.0008993122906013048
31,ll,0.0034855698583436197,0.0034855698583436197
32,lu,0.0020690060541938516,0.0020690060541938516
33,m ,0.002803738317757009,0.002803738317757009
34,mm,0.0019279374595897254,0.0019279374595897254
35,mo,0.003491447716452125,0.003491447716452125
36,mu,0.0017222124257920415,0.0017222124257920415
37,my,0.0007523658378886733,0.0007523658378886733
38,n ,0.008869687885734438,0.008869687885734438
39,ne,0.004772820784106272,0.004772820784106272
40,ng,0.004890377946276377,0.004890377946276377
41,nv,0.0008522894257332628,0.0008522894257332628
42,od,0.002010227473108799,0.002010227473108799
43,of,0.006448010345030271,0.006448010345030271
44,om,0.004596485040851114,0.004596485040851114
45,on,0.00856991712220067,0.00856991712220067
46,oo,0.0007817551284311997,0.0007817551284311997
47,op,0.002709692588020925,0.002709692588020925
48,ot,0.003209310527243872,0.003209310527243872
49,ou,0.0037324398989008406,0.0037324398989008406
50,ph,0.001875036736613178,0.001875036736613178
51,r ,0.006130606007170987,0.006130606007170987
52,ro,0.006189384588256039,0.006189384588256039
53,s ,0.010550755304766943,0.010550755304766943
54,sc,0.0016399224122729678,0.0016399224122729678
55,si,0.005601598777405513,0.005601598777405513
56,te,0.007835184858637512,0.007835184858637512
57,to,0.0059248809733733025,0.0059248809733733025
58,tt,0.0007406101216716628,0.0007406101216716628
59,um,0.0019925938987832834,0.0019925938987832834
60,un,0.0029624404866866513,0.0029624404866866513
61,us,0.0043261035678598715,0.0043261035678598715
62,va,0.0018103802974196203,0.0018103802974196203
63,wo,0.0007935108446482102,0.0007935108446482102
64,yc,0.0005583965203079998,0.0005583965203079998
65,yl,0.0004349615000293893,0.0004349615000293893
66,zo,0.00018809145947216833,0.00018809145947216833
67, d,0.006095338858519955,0.006095338858519955
68, e,0.004743431493563746,0.004743431493563746
69, g,0.0024863339798977253,0.0024863339798977253
70, h,0.004578851466525598,0.004578851466525598
71, m,0.005636865926056545,0.005636865926056545
72, p,0.007605948392405807,0.007605948392405807
73, s,0.007623581966731323,0.007623581966731323
74, t,0.008951977899253512,0.008951977899253512
75,. ,0.000811144418973726,0.000811144418973726
76,al,0.007529536236995239,0.007529536236995239
77,an,0.008869687885734438,0.008869687885734438
78,ap,0.001845647446070652,0.001845647446070652
79,ar,0.005619232351731029,0.005619232351731029
80,au,0.001287250925762652,0.001287250925762652
81,be,0.0025333568447657674,0.0025333568447657674
82,by,0.0014048080879327572,0.0014048080879327572
83,c ,0.0033445012637394935,0.0033445012637394935
84,ca,0.005254805149003703,0.005254805149003703
85,ci,0.0033915241286075356,0.0033915241286075356
86,cr,0.002392288250161641,0.002392288250161641
87,ct,0.005789690236877682,0.005789690236877682
88,cu,0.002433433256921178,0.002433433256921178
89,d ,0.009874801622288838,0.009874801622288838
