,NGram,percent_in_tag,percent_in_other
0, a,0.009472088911341247,0.009939458061482396
1, b,0.004672897196261682,0.005049080115206019
2, f,0.010482445061884314,0.005589843061188503
3, h,0.008714321798433948,0.004578851466525598
4, j,0.0023995958575397827,0.0002645036148827367
5, l,0.005683253346804749,0.003514959148886146
6, p,0.008840616317251832,0.007605948392405807
7, t,0.004420308158625916,0.008951977899253512
8, v,0.006441020459712048,0.0019044260271557044
9,ac,0.007956554685526649,0.004349615000293893
10,ad,0.006188431422076282,0.0023099982366425673
11,ai,0.0071987875726193485,0.002092517486627873
12,an,0.004167719120990149,0.008869687885734438
13,bo,0.003283657489264966,0.0012813730676541468
14,ch,0.007703965647890882,0.003221066243460883
15,cy,0.0022733013387218996,0.000922823723035326
16,da,0.0055569588279868656,0.0014812202433433256
17,dy,0.0026521848951755493,0.000946335155469347
18,ea,0.010482445061884314,0.00530770587198025
19,en,0.006441020459712048,0.008293657791100922
20,er,0.01073503409952008,0.008675718568153764
21,eu,0.002525890376357666,0.0013519073649562098
22,ev,0.009724677948977014,0.003021219067771704
23,ex,0.003662541045718616,0.0017986245812026097
24,fe,0.009977266986612781,0.003503203432669135
25,he,0.010608739580702197,0.008393581378945513
26,hr,0.0031573629704470824,0.0011638159054840416
27,ia,0.00959838343015913,0.004167401398930229
28,in,0.009850972467794898,0.009345794392523364
29,it,0.008588027279616064,0.006700758243695997
30,jo,0.002147006819904016,0.0001939693175806736
31,ko,0.0010103561505430665,7.641215541056839e-05
32,le,0.006441020459712048,0.004949156527361429
33,mb,0.0027784794139934328,0.0007288544054546523
34,mi,0.008714321798433948,0.003450302709692588
35,ng,0.007703965647890882,0.004890377946276377
36,ni,0.004420308158625916,0.0038206077705284195
37,no,0.004041424602172266,0.0034385469934755776
38,nt,0.004799191715079565,0.007535414095103744
39,oc,0.002904773932811316,0.0023099982366425673
40,od,0.0023995958575397827,0.002010227473108799
41,oi,0.0023995958575397827,0.0007993887027567155
42,om,0.008082849204344532,0.004596485040851114
43,op,0.004167719120990149,0.002709692588020925
44,or,0.006693609497347815,0.006489155351789808
45,pa,0.007703965647890882,0.0042261799800152825
46,pe,0.004546602677443799,0.0037441956151178513
47,re,0.007956554685526649,0.009316405101980839
48,ro,0.0055569588279868656,0.006189384588256039
49,t ,0.005051780752715332,0.006965261858578734
50,th,0.005430664309168982,0.009480985129018986
51,ti,0.00959838343015913,0.00892846646681949
52,to,0.004672897196261682,0.0059248809733733025
53,uk,0.0010103561505430665,0.00015282431082113679
