,NGram,percent_in_tag,percent_in_other
0, a,0.004889863815007769,0.009939458061482396
1,ab,0.008637236084452975,0.0018397695879621466
2,ai,0.0009139932364500503,0.002092517486627873
3,al,0.006123754684215337,0.007529536236995239
4,ar,0.011424915455625628,0.005619232351731029
5,br,0.001325290192852573,0.000946335155469347
6,bs,0.008385887944429212,0.0007876329865397049
7,ca,0.009734027968193035,0.005254805149003703
8,ce,0.009734027968193035,0.004361370716510903
9,di,0.01144776528653688,0.005119614412508082
10,do,0.009071382871766748,0.0011109151825074942
11,el,0.005049812631386528,0.003738317757009346
12,en,0.013892697194040763,0.008293657791100922
13,eo,0.004090119733113975,0.0006994651149121261
14,er,0.02111324376199616,0.008675718568153764
15,es,0.011059318161045608,0.007911597014048082
16,ha,0.0036331231148889497,0.004085111385411156
17,ht,0.0010967918837400603,0.0005407629459824839
18,in,0.018005666758065992,0.009345794392523364
19,is,0.02093044511470615,0.006736025392347029
20,it,0.015926332145142125,0.006700758243695997
21,li,0.005346860433232794,0.004090989243519662
22,lm,0.0025591810620601407,0.0003174043378592841
23,mi,0.015377936203272095,0.003450302709692588
24,my,0.003930170916735217,0.0007523658378886733
25,n ,0.0027191298784388996,0.008869687885734438
26,nd,0.013207202266703227,0.007617704108622818
27,ni,0.008934283886299242,0.0038206077705284195
28,oc,0.008065990311671694,0.0023099982366425673
29,om,0.006192304176949091,0.004596485040851114
30,on,0.017205922676172197,0.00856991712220067
31,op,0.0009596928982725527,0.002709692588020925
32,os,0.007426195046156658,0.0043554928584023985
33,pe,0.006123754684215337,0.0037441956151178513
34,ph,0.003930170916735217,0.001875036736613178
35,ra,0.013321451421259482,0.005730911655792629
36,rd,0.006740700118819121,0.0008229001351907365
37,ri,0.010807970021021844,0.005231293716569682
38,sc,0.008979983548121745,0.0016399224122729678
39,ss,0.009916826615483045,0.0030094633515546933
40,st,0.0055068092496115524,0.006060071709868923
41,te,0.015743533497852114,0.007835184858637512
42,th,0.0042500685494927335,0.009480985129018986
43,ti,0.022872680742162508,0.00892846646681949
44,to,0.00527831094049904,0.0059248809733733025
45,ye,0.0033360753130426833,0.0008699230000587786
46, c,0.0015309386710538342,0.007799917709986481
47, f,0.004592816013161503,0.005589843061188503
48, i,0.013161502604880724,0.008281902074883912
49, l,0.0005712457727812814,0.003514959148886146
50, p,0.002422082076592633,0.007605948392405807
51, s,0.0045242665204277485,0.007623581966731323
52,ae,0.014692441275934559,0.0006112972432845471
53,ap,0.0017365871492550954,0.001845647446070652
54,as,0.005346860433232794,0.007024040439663787
55,at,0.0034960241294214422,0.008658084993828249
56,c ,0.007403345215245407,0.0033445012637394935
57,ct,0.017388721323462208,0.005789690236877682
58,cu,0.0020793346129238644,0.002433433256921178
59,cy,0.0013024403619413217,0.000922823723035326
60,d ,0.009596928982725527,0.009874801622288838
61,e ,0.005918106206014076,0.010521366014224416
