NGram,pathogen,disease,symptom,other
bc,2.0799534090436376e-05,2.2849830911251256e-05,0.00012629451881788332,0.00014408718584627207
bd,6.239860227130913e-05,0.0004112969564025226,0.006062136903258399,7.859301046160295e-05
be,0.0010399767045218187,0.00025134814002376383,0.0015155342258145997,0.0026066681803098312
bi,0.00189275760222971,0.0021935837674801205,0.002020712301086133,0.0018382031891297135
bo,0.002599941761304547,0.0009368430673613016,0.003283657489264966,0.0012356567755907575
br,0.002516743624942801,0.001325290192852573,0.0013892397069967164,0.0009780463524110589
bs,0.0020799534090436373,0.008385887944429212,0.0010103561505430665,0.0007204359292313603
bu,0.0019343566704105829,0.0003655972945800201,0.00025258903763576663,0.0008077614964109191
c ,0.0006447855568035276,0.007403345215245407,0.0030310684516291994,0.0034144296767207503
ca,0.006135862556678731,0.009734027968193035,0.0011366506693609498,0.0054491153920044715
cc,0.003286326386288947,6.854949273375377e-05,0.0003788835564536499,0.0012793195591805368
ce,0.0038271142726402927,0.009734027968193035,0.002525890376357666,0.0044448713694395445
ch,0.005782270477141312,0.0024449319075038846,0.007703965647890882,0.0032441448207206104
ci,0.00470069470443862,0.0014166895164975778,0.0015155342258145997,0.00328780760431039
ck,0.000998377636340946,0.0011424915455625628,0.004546602677443799,0.0006462091971287353
cl,0.0022047506135862557,0.0009368430673613016,0.0031573629704470824,0.0021875054578479485
co,0.010316568908856441,0.0023535325838588794,0.0053043697903510986,0.005872644392825331
cr,0.0016847622613253464,0.0011881912073850654,0.004294013639808032,0.002314127530258309
ct,0.008985398727068513,0.017388721323462208,0.002147006819904016,0.005584470021132788
cu,0.006239860227130912,0.0020793346129238644,0.0022733013387218996,0.002440749602668669
cy,0.0009359790340696368,0.0013024403619413217,0.0022733013387218996,0.0009431161255392354
cz,2.0799534090436376e-05,4.569966182250251e-05,0.00012629451881788332,8.732556717955883e-06
d ,0.00039519114771829114,0.009596928982725527,0.0035362465269007325,0.00980229491590548
da,0.0015807645908731645,0.0002056484782012613,0.0055569588279868656,0.0014408718584627207
dd,2.0799534090436376e-05,2.2849830911251256e-05,0.001262945188178833,0.0003798662172310809
de,0.004846291443071675,0.0012567407001188192,0.006441020459712048,0.005357423546465934
di,0.006115063022588294,0.01144776528653688,0.008335438241980297,0.005287563092722288
do,0.003182328715836765,0.009071382871766748,0.006062136903258399,0.0010653719195906177
dr,0.0003535920795374184,0.0011424915455625628,0.0031573629704470824,0.0012094591054368899
ds,0.00020799534090436376,0.0007083447582487889,0.00012629451881788332,0.0007379010426672722
du,0.0009151794999792004,0.0001599488163787588,0.0007577671129072998,0.0018818659727194928
dy,0.0002703939431756729,0.0003198976327575176,0.0026521848951755493,0.0009693137956931031
e ,0.0028703357044802197,0.005918106206014076,0.005178075271533215,0.010487800618265016
ea,0.0017887599317775282,0.0049127136459190205,0.010482445061884314,0.005278830536004331
eb,0.0015391655226922917,0.0003198976327575176,0.0006314725940894166,0.0002445115881027647
ec,0.0011855734431548734,0.013687048715839503,0.0030310684516291994,0.0052133363606196624
ed,0.0012063729772453097,0.0027876793711726533,0.005178075271533215,0.008295928882058089
ee,0.00020799534090436376,0.0003198976327575176,0.0022733013387218996,0.0018032729622578898
ef,0.0003535920795374184,9.139932364500503e-05,0.0008840616317251831,0.001497633477129434
eg,0.0012479720454261825,0.000525546110958779,0.0015155342258145997,0.0010828370330265296
eh,0.00012479720454261825,0.00013709898546750753,0.0015155342258145997,9.605812389751472e-05
ei,0.002163151545405383,6.854949273375377e-05,0.002525890376357666,0.0013186160644113383
el,0.007903822954365822,0.005049812631386528,0.0011366506693609498,0.003824859842464677
em,0.0023087482840384375,0.015286536879627092,0.006062136903258399,0.0029516041706690887
en,0.011439743749740007,0.013892697194040763,0.006441020459712048,0.00829156260369911
eo,0.001497566454511419,0.004090119733113975,0.00025258903763576663,0.0007859301046160295
ep,0.003182328715836765,0.007654693355269171,0.0026521848951755493,0.0022006042929248824
er,0.01944756437455801,0.02111324376199616,0.01073503409952008,0.008780585779904641
es,0.006531053704397022,0.011059318161045608,0.006441020459712048,0.007898597551391096
et,0.0025791422272141104,0.0018508363038113517,0.004041424602172266,0.0033096389961052796
eu,0.003182328715836765,0.0015766383328763367,0.002525890376357666,0.0012443893323087134
ev,0.0014351678522401099,0.003724522438533955,0.009724677948977014,0.003121889026669228
ex,0.000998377636340946,0.00018279864729001005,0.003662541045718616,0.0019604589831810956
ey,0.00031199301135654563,0.0010053925600950553,0.0006314725940894166,0.0003798662172310809
ez,0.00039519114771829114,0.00013709898546750753,0.00012629451881788332,3.493022687182353e-05
f ,6.239860227130913e-05,2.2849830911251256e-05,0.004420308158625916,0.00647082452800531
fa,0.0009151794999792004,0.00022849830911251257,0.002904773932811316,0.0013055172293344045
fe,0.0011023753067931279,0.016337629101544647,0.009977266986612781,0.0031611855319000296
fi,0.0010191771704313823,0.0008454437437162965,0.0003788835564536499,0.002851179768412596
fl,0.0010399767045218187,0.0015309386710538342,0.002147006819904016,0.0012138253837958677
fo,0.0010399767045218187,0.0007768942509825428,0.0006314725940894166,0.0031786506453359412
fr,0.0007071841590748368,0.0002056484782012613,0.0006314725940894166,0.0014015753532319191
fu,0.0010815757727026915,4.569966182250251e-05,0.001641828744632483,0.000982412630770037
g ,0.00031199301135654563,0.0026277305547938944,0.001262945188178833,0.004510365544824213
ga,0.0016015641249636009,0.001599488163787588,0.001262945188178833,0.0014277730233857868
ge,0.002995132909022838,0.001508088840142583,0.0031573629704470824,0.0036938714916953386
gh,0.000166396272723491,4.569966182250251e-05,0.004420308158625916,0.0014103079099498752
gi,0.002932734306751529,0.006763549949730372,0.0055569588279868656,0.0019735578182580294
gl,0.0005615874204417821,0.00045699661822502514,0.00012629451881788332,0.0006243778053338457
go,0.0012687715795166189,0.0001599488163787588,0.0003788835564536499,0.0003667673821541471
gr,0.0008943799658887641,0.0002056484782012613,0.0006314725940894166,0.0014496044151806767
gu,0.001060776238612255,0.00027419797093501506,0.002525890376357666,0.0005545173515901986
gy,0.00020799534090436376,0.00029704780184626635,0.0010103561505430665,0.00036240110379516917
h ,0.00018719580681392738,0.0007083447582487889,0.0011366506693609498,0.004575859720208883
ha,0.004180706352177712,0.0036331231148889497,0.006188431422076282,0.004174162111182912
he,0.00355672032946462,0.003016177680285166,0.010608739580702197,0.008396353284314581
hi,0.005345480261242148,0.000799744081893794,0.003409952008082849,0.004008243533541751
hl,0.0006239860227130913,6.854949273375377e-05,0.00025258903763576663,0.00024014530974378678
hm,4.159906818087275e-05,2.2849830911251256e-05,0.00012629451881788332,0.0001047906806154706
ho,0.005262282124880403,0.002673430216616397,0.003283657489264966,0.003431894790156662
hr,0.00166396272723491,0.0032446759893976786,0.0031573629704470824,0.001117767259898353
ht,0.00014559673863305463,0.0010967918837400603,0.0023995958575397827,0.000593813856821
hy,0.0018095594658679645,0.00045699661822502514,0.003283657489264966,0.0011003021464624412
ia,0.010919755397479096,0.01750297047801846,0.00959838343015913,0.004143598162670067
ib,0.0020799534090436373,0.0005483959418700301,0.00025258903763576663,0.0016242555495397943
ic,0.009172594533882441,0.01126496663924687,0.004420308158625916,0.006719702394467052
id,0.005116685386247348,0.0006169454346037839,0.0007577671129072998,0.0032747087692334563
ie,0.002495944090852365,0.00025134814002376383,0.0008840616317251831,0.00392528424472117
if,0.0014351678522401099,6.854949273375377e-05,0.001262945188178833,0.0022311682414377283
ig,0.0013727692499688007,0.0005483959418700301,0.0031573629704470824,0.002462580994463559
il,0.005553475602146512,0.0009139932364500503,0.004799191715079565,0.0025673716750790297
im,0.001497566454511419,0.0003884471254912714,0.0013892397069967164,0.002999633232617846
in,0.008278214567993677,0.018005666758065992,0.009850972467794898,0.009452992647187243
io,0.003452722659012438,0.015949181976053377,0.006314725940894165,0.006964213982569817
ip,0.0009567785681600732,0.0007083447582487889,0.0011366506693609498,0.0007509998777442059
ir,0.01037896751112775,0.0023535325838588794,0.0022733013387218996,0.0024276507675917353
is,0.010566163317941678,0.02093044511470615,0.0053043697903510986,0.0068899872504671915
it,0.002454345022671492,0.015926332145142125,0.008588027279616064,0.006737167507902964
iu,0.008590207579350223,0.00018279864729001005,0.0003788835564536499,0.0003580348254361912
iv,0.0009775781022505095,0.0011881912073850654,0.001641828744632483,0.0033402029446181255
ix,0.000332792545446982,0.0005712457727812814,0.00025258903763576663,0.00022268019630787501
iz,0.0006863846249844003,0.0003884471254912714,0.0015155342258145997,0.0009256510121033237
ja,0.00037439161362785476,0.00011424915455625629,0.00012629451881788332,0.00014408718584627207
ju,0.00020799534090436376,0.0006854949273375377,0.0008840616317251831,0.00031000576348743384
k ,0.00020799534090436376,0.0009596928982725527,0.0013892397069967164,0.0009693137956931031
ka,0.0005199883522609093,9.139932364500503e-05,0.0015155342258145997,0.0001790174127180956
ke,0.0012687715795166189,0.0006854949273375377,0.00025258903763576663,0.0008426917232827427
ki,0.0007487832272557095,0.00027419797093501506,0.0010103561505430665,0.0007204359292313603
kn,2.0799534090436376e-05,0.00018279864729001005,0.0030310684516291994,0.00022268019630787501
ko,0.0004783892840800366,4.569966182250251e-05,0.0010103561505430665,6.549417538466913e-05
ky,0.00010399767045218188,4.569966182250251e-05,0.00012629451881788332,1.3098835076933825e-05
l ,0.00039519114771829114,0.00399872040946897,0.007451376610255115,0.006265609445133346
la,0.012209326511086152,0.003404624805776437,0.004167719120990149,0.004632621338875596
lb,0.0002703939431756729,6.854949273375377e-05,0.00025258903763576663,8.732556717955883e-05
lc,0.0004159906818087275,9.139932364500503e-05,0.0003788835564536499,0.0002619767015386765
le,0.005595074670327385,0.003130426834841422,0.006441020459712048,0.005008121277747699
li,0.0077166271475518945,0.005346860433232794,0.004167719120990149,0.004191627224618824
lk,6.239860227130913e-05,0.00013709898546750753,0.0007577671129072998,3.9296505230801475e-05
ll,0.01004617496568077,0.0020793346129238644,0.0030310684516291994,0.0035497843058490664
lm,0.000831981363617455,0.0025591810620601407,0.0010103561505430665,0.00036240110379516917
lo,0.00590706768168393,0.002376382414770131,0.004167719120990149,0.003794295893951831
lp,0.0002287948749948001,0.00034274746366876887,0.00025258903763576663,0.00019211624779502944
lt,0.000665585090893964,4.569966182250251e-05,0.0006314725940894166,0.0019604589831810956
lu,0.004846291443071675,0.0025363312311488897,0.0017681232634503663,0.0020696159421555445
lv,0.00029119347726610926,0.0008225939128050452,0.00012629451881788332,0.00039733133066699266
ly,0.0015391655226922917,0.0012795905310300703,0.003409952008082849,0.0036720400999004487
m ,0.008694205249802404,0.0005940956036925327,0.0013892397069967164,0.002680894912412456
ma,0.006926244852115313,0.002033634951101362,0.004294013639808032,0.004575859720208883
mb,0.0004575897499896002,4.569966182250251e-05,0.0027784794139934328,0.0007553661561031839
me,0.0024127459544906193,0.008065990311671694,0.003283657489264966,0.004567127163490927
mi,0.003182328715836765,0.015377936203272095,0.008714321798433948,0.0033271041095411917
mm,0.001060776238612255,0.000799744081893794,0.0006314725940894166,0.0018600345809246031
mo,0.00567827280668913,0.004821314322274015,0.006314725940894165,0.0033969645632848386
mp,0.0008735804317983277,0.0007540444200712915,0.004546602677443799,0.0030913250781563826
ms,0.000166396272723491,6.854949273375377e-05,0.00012629451881788332,0.0008732556717955883
mu,0.0016223636590540372,0.0002056484782012613,0.0031573629704470824,0.0017377787868732208
my,0.004326303090810766,0.003930170916735217,0.0023995958575397827,0.0007117033725134045
n ,0.0024127459544906193,0.0027191298784388996,0.002904773932811316,0.008889742738879089
na,0.005699072340779566,0.004227218718581482,0.008209143723162414,0.0035585168625670224
nc,0.0016015641249636009,0.002307832922036377,0.002147006819904016,0.0036283773163106694
nd,0.001955156204501019,0.013207202266703227,0.002147006819904016,0.007654085963288332
ne,0.00665585090893964,0.005803857051457819,0.006062136903258399,0.00489896431877325
nf,0.00031199301135654563,0.013709898546750754,0.002020712301086133,0.0024232844892327575
ng,0.0024127459544906193,0.008134539804405448,0.007703965647890882,0.005012487556106677
ni,0.0074046341361953495,0.008934283886299242,0.004420308158625916,0.00375499938872103
nj,6.239860227130913e-05,0.0007083447582487889,0.0007577671129072998,0.00017028485600013973
nk,0.0002495944090852365,0.00022849830911251257,0.0003788835564536499,0.00020521508287196324
nn,0.0008527808977078913,0.0005712457727812814,0.0005051780752715333,0.0002925406500515221
no,0.005636673738508257,0.002033634951101362,0.004041424602172266,0.0033358366662591473
ns,0.005823869545322185,0.004295768211315236,0.0026521848951755493,0.004388109750772831
nt,0.004159906818087275,0.006854949273375377,0.004799191715079565,0.007584225509544684
nu,0.00189275760222971,0.0003198976327575176,0.0005051780752715333,0.0009256510121033237
nv,6.239860227130913e-05,2.2849830911251256e-05,0.0011366506693609498,0.0008688893934366104
ny,0.0005615874204417821,0.00018279864729001005,0.0005051780752715333,0.00021394763958991914
o ,0.0025375431590332377,0.0001599488163787588,0.0007577671129072998,0.004663185287388441
oa,0.0007695827613461458,0.00011424915455625629,0.0011366506693609498,0.00041479644410290445
ob,0.006759848579391822,0.0009139932364500503,0.0010103561505430665,0.0011308660949752869
oc,0.005844669079412621,0.008065990311671694,0.002904773932811316,0.0023665228705660444
od,0.0016431631931444735,0.0034274746366876885,0.0023995958575397827,0.001999755488411897
oe,0.000499188818170473,0.0016680376565213417,0.0005051780752715333,0.00025761042317969855
of,0.000332792545446982,0.0009825427291838041,0.004041424602172266,0.006566882651902824
og,0.0010815757727026915,0.0005712457727812814,0.0006314725940894166,0.00222680196307875
oi,0.001331170181787928,0.001051092221917558,0.0023995958575397827,0.0008033952180519412
ol,0.005595074670327385,0.0021250342747463668,0.002147006819904016,0.00390345285292628
om,0.004846291443071675,0.006192304176949091,0.008082849204344532,0.00464572017395253
on,0.008590207579350223,0.017205922676172197,0.007956554685526649,0.008522975356724942
oo,0.0003535920795374184,0.0008454437437162965,0.0013892397069967164,0.0007684649911801178
op,0.004076708681725529,0.0009596928982725527,0.004167719120990149,0.002755121644515081
or,0.011252547942926079,0.0033589251439539347,0.006693609497347815,0.006588714043697714
os,0.005407878863513457,0.007426195046156658,0.003915130083354383,0.004261487678362471
ot,0.002891135238570656,0.0033360753130426833,0.0026521848951755493,0.002999633232617846
ou,0.0005823869545322185,0.008614386253541724,0.003788835564536499,0.003663307543182493
ov,0.0023711468863097467,4.569966182250251e-05,0.0011366506693609498,0.0014496044151806767
ow,0.000332792545446982,0.00043414678731377385,0.002020712301086133,0.0018949648077964266
ox,0.0004575897499896002,0.0007311945891600402,0.0010103561505430665,0.0004540929493337059
p ,2.0799534090436376e-05,6.854949273375377e-05,0.00025258903763576663,0.001122133538257331
pa,0.002891135238570656,0.001599488163787588,0.007703965647890882,0.00424402256492656
pe,0.004326303090810766,0.006123754684215337,0.004546602677443799,0.004025708646977662
ph,0.005803070011231749,0.003930170916735217,0.0030310684516291994,0.0019036973645143824
pi,0.002287948749948001,0.0016680376565213417,0.002020712301086133,0.0020390519936426986
pl,0.0009359790340696368,0.00043414678731377385,0.0015155342258145997,0.002466947272822537
pn,0.0005407878863513458,0.0012795905310300703,0.0023995958575397827,0.0002095813612309412
po,0.003057531511294147,0.0028105292020839047,0.0018944177822682495,0.0034711912953874634
pp,0.000166396272723491,0.0003884471254912714,0.0018944177822682495,0.0009431161255392354
pr,0.001227172511335746,0.00022849830911251257,0.0031573629704470824,0.004309516740311228
ps,0.0018303589999584008,0.002330682752947628,0.00012629451881788332,0.0007859301046160295
pt,0.0019135571363201463,0.004821314322274015,0.0008840616317251831,0.0011657963218471104
pu,0.0009151794999792004,0.0018279864729001006,0.0017681232634503663,0.000820860331487853
py,0.0006239860227130913,0.0007540444200712915,0.0003788835564536499,0.000523953403077353
qu,0.001393568784059237,0.00025134814002376383,0.00025258903763576663,0.0010217091360008384
r ,0.0032447273181080744,0.0008682935746275477,0.001641828744632483,0.006230679218261523
ra,0.007695827613461458,0.013321451421259482,0.0069461985349835815,0.005697993258466214
rb,0.00031199301135654563,0.00011424915455625629,0.0011366506693609498,0.0002969069284105
rc,0.0007071841590748368,0.00018279864729001005,0.0007577671129072998,0.0007597324344621618
rd,0.0017679603976870919,0.006740700118819121,0.0010103561505430665,0.0008776219501545662
re,0.00688464578393444,0.0033360753130426833,0.007956554685526649,0.009317638018058927
rg,0.0017055617954157827,0.000525546110958779,0.0018944177822682495,0.001117767259898353
rh,0.0009775781022505095,0.0019879352892788592,0.0071987875726193485,0.00034056971200027947
ri,0.01738841049960481,0.010807970021021844,0.0027784794139934328,0.005305028206158199
rm,0.00212155247722451,0.00018279864729001005,0.001262945188178833,0.0017770752921040223
rn,0.0009151794999792004,0.0009825427291838041,0.0007577671129072998,0.0007291684859493163
ro,0.007841424352094513,0.006078055022392835,0.0055569588279868656,0.006213214104825611
rp,0.0007903822954365823,0.00022849830911251257,0.00025258903763576663,0.00034930226871823534
rr,0.00166396272723491,0.002056484782012613,0.007703965647890882,0.0012181916621548457
rs,0.0007903822954365823,0.0004112969564025226,0.0003788835564536499,0.0024582147161045812
rt,0.002662340363575856,0.0021935837674801205,0.0027784794139934328,0.0024101856541558237
ru,0.011959732102000915,0.0013938396855863267,0.0007577671129072998,0.001646086941334684
rv,0.0008735804317983277,2.2849830911251256e-05,0.0005051780752715333,0.0007946626613339853
ry,0.0017471608635966553,0.004044420071291473,0.002904773932811316,0.0022224356847197722
s ,0.015350056158742045,0.00399872040946897,0.003283657489264966,0.010592591298880486
sa,0.0034943217271933107,0.00043414678731377385,0.0023995958575397827,0.0015281974256422795
sc,0.002724738965847165,0.008979983548121745,0.004041424602172266,0.0016548194980526398
se,0.005199883522609094,0.013641349054017,0.007956554685526649,0.007051539549749375
sh,0.0007903822954365823,0.0005712457727812814,0.003788835564536499,0.0014015753532319191
si,0.006177461624859603,0.00763184352435792,0.004546602677443799,0.005728557206979059
sk,0.00014559673863305463,0.00029704780184626635,0.0006314725940894166,0.0006112789702569119
sl,0.0002495944090852365,0.00011424915455625629,0.0003788835564536499,0.0002925406500515221
sm,0.0006447855568035276,0.0005940956036925327,0.0003788835564536499,0.0010697381979495957
sn,4.159906818087275e-05,2.2849830911251256e-05,0.0005051780752715333,6.549417538466913e-05
so,0.0014351678522401099,0.0018051366419888494,0.0010103561505430665,0.002383987984001956
sp,0.005844669079412621,0.0021250342747463668,0.002904773932811316,0.002829348376617706
ss,0.0018511585340488374,0.009916826615483045,0.005178075271533215,0.00313935414010514
st,0.006593452306668331,0.0055068092496115524,0.004167719120990149,0.006034196692107515
su,0.0044303007612629475,0.0013024403619413217,0.0017681232634503663,0.0029603367273870443
sy,0.00029119347726610926,0.0012795905310300703,0.0005051780752715333,0.0012793195591805368
t ,0.0003535920795374184,0.002947628187551412,0.005051780752715332,0.007016609322877552
ta,0.005075086318066475,0.0030847271730189197,0.002525890376357666,0.004113034214157221
tc,0.000166396272723491,6.854949273375377e-05,0.0005051780752715333,0.0002663429798976544
te,0.012292524647447896,0.015743533497852114,0.004420308158625916,0.007798173149134603
th,0.003452722659012438,0.0042500685494927335,0.005430664309168982,0.009505387987494979
ti,0.006531053704397022,0.022872680742162508,0.00959838343015913,0.008963969470981714
tl,0.00014559673863305463,0.00011424915455625629,0.0003788835564536499,0.0006811394240005589
to,0.006593452306668331,0.00527831094049904,0.004672897196261682,0.005925039733133066
tp,2.0799534090436376e-05,0.0003884471254912714,0.00012629451881788332,9.605812389751472e-05
tr,0.006323058363492658,0.0031532766657526735,0.002020712301086133,0.004392476029131809
ts,0.0008111818295270186,0.0005026962800475277,0.0007577671129072998,0.003418795955079728
tu,0.003223927784017638,0.0012338908692075678,0.002020712301086133,0.0024189182108737797
ty,0.0010815757727026915,0.0008225939128050452,0.002020712301086133,0.002156941509335103
ua,0.0004575897499896002,6.854949273375377e-05,0.0003788835564536499,0.0009081858986674118
ub,0.003972711011273347,0.00029704780184626635,0.0006314725940894166,0.0007073370941544265
uc,0.0018511585340488374,0.00034274746366876887,0.001262945188178833,0.00195172642646314
ud,0.0012687715795166189,0.0006169454346037839,0.0017681232634503663,0.0014408718584627207
ue,0.001393568784059237,0.002056484782012613,0.001641828744632483,0.0015805927659500148
ug,0.0004575897499896002,6.854949273375377e-05,0.0030310684516291994,0.0009300172904623016
ui,0.000998377636340946,0.00029704780184626635,0.00012629451881788332,0.0005414185165132648
uk,0.000166396272723491,2.2849830911251256e-05,0.0010103561505430665,0.00013098835076933826
ul,0.004284704022629893,0.003381774974865186,0.0026521848951755493,0.0034100633983617725
um,0.012230126045176587,0.0026277305547938944,0.0030310684516291994,0.0019604589831810956
un,0.0016847622613253464,0.009208481857234257,0.0018944177822682495,0.002903575108720331
uo,0.00020799534090436376,4.569966182250251e-05,0.00012629451881788332,8.295928882058089e-05
up,0.00031199301135654563,0.00022849830911251257,0.0011366506693609498,0.001043540527795728
ur,0.0035775198635550564,0.0013709898546750755,0.003409952008082849,0.003942749358157081
us,0.018781979283664044,0.002924778356640161,0.006819904016165698,0.00417852838954189
ut,0.0015391655226922917,0.006260853669682844,0.002147006819904016,0.002589203066873919
va,0.0017887599317775282,0.0008225939128050452,0.0008840616317251831,0.00192989503466825
ve,0.0017055617954157827,0.00399872040946897,0.010103561505430665,0.00576785371220986
vi,0.012126128374724406,0.0023992322456813818,0.002020712301086133,0.002711458860925302
w ,4.159906818087275e-05,0.00011424915455625629,0.001262945188178833,0.0007379010426672722
wa,0.0005199883522609093,0.00013709898546750753,0.0003788835564536499,0.002484412386258449
we,0.0003535920795374184,0.00013709898546750753,0.003915130083354383,0.004235290008208603
wh,4.159906818087275e-05,0.00018279864729001005,0.00012629451881788332,0.0013797439614370295
wi,0.000332792545446982,0.0003884471254912714,0.0003788835564536499,0.0034013308416438164
wo,0.0002495944090852365,0.006946348597020382,0.00025258903763576663,0.0008121277747698972
ws,2.0799534090436376e-05,2.2849830911251256e-05,0.0007577671129072998,5.23953403077353e-05
xe,0.0002703939431756729,0.000525546110958779,0.0011366506693609498,0.00010915695897444854
xi,0.00029119347726610926,0.00027419797093501506,0.003283657489264966,0.0005152208463593971
xo,0.0004783892840800366,2.2849830911251256e-05,0.00012629451881788332,0.00010915695897444854
xu,2.0799534090436376e-05,4.569966182250251e-05,0.0003788835564536499,3.056394851284559e-05
y ,0.00029119347726610926,0.003564573622155196,0.003788835564536499,0.007117033725134045
ya,0.0008943799658887641,4.569966182250251e-05,0.0023995958575397827,0.0001047906806154706
yc,0.003764715670368984,0.0012567407001188192,0.0005051780752715333,0.0004540929493337059
ye,0.000499188818170473,0.0033360753130426833,0.0007577671129072998,0.000825226609846831
ym,0.00043679021589916383,0.0008225939128050452,0.0017681232634503663,0.0006505754754877132
yn,0.0012063729772453097,0.001599488163787588,0.0010103561505430665,0.0005457847948722427
yo,0.0008111818295270186,0.0007083447582487889,0.00012629451881788332,0.00024014530974378678
yp,0.001227172511335746,0.0010053925600950553,0.0015155342258145997,0.0010260754143598162
ys,0.001227172511335746,0.0014395393474088292,0.0027784794139934328,0.0015238311472833017
yt,0.0015807645908731645,0.0007311945891600402,0.001641828744632483,0.0005152208463593971
ze,0.00020799534090436376,6.854949273375377e-05,0.00012629451881788332,0.0007029708157954486
zi,0.0007903822954365823,0.00045699661822502514,0.0006314725940894166,0.0002008488045129853
zu,0.00010399767045218188,0.00013709898546750753,0.0010103561505430665,8.295928882058089e-05
