,NGram,percent_in_tag,percent_in_other
0, ache,0.0013436692506459949,unique_to_tag
1, anor,0.0020671834625322996,1.4679157651217343e-05
2, body,0.00062015503875969,4.110164142340856e-05
3, feve,0.007855297157622738,0.0001027541035585214
4, head,0.00454780361757106,7.633161978633018e-05
5, join,0.0017571059431524547,1.761498918146081e-05
6, leuk,0.0008268733850129199,2.9358315302434687e-05
7, pain,0.005064599483204134,9.394660896779099e-05
8, thro,0.0017571059431524547,0.00015266323957266036
9, vomi,0.00516795865633075,8.807494590730405e-06
10,adach,0.0044444444444444444,5.8716630604869373e-05
11,anore,0.0020671834625322996,1.4679157651217343e-05
12,bocyt,0.0010335917312661498,2.6422483772191217e-05
13,body ,0.00062015503875969,6.752412519559978e-05
14,cytop,0.001136950904392765,4.990913601413896e-05
15,dache,0.0044444444444444444,5.8716630604869373e-05
16,dy ac,0.0005167958656330749,2.9358315302434683e-06
17,eadac,0.0044444444444444444,5.8716630604869373e-05
18,eukop,0.0008268733850129199,2.9358315302434683e-06
19,fever,0.007855297157622738,0.00011449742967949527
20,heada,0.0044444444444444444,5.8716630604869373e-05
21,hromb,0.0010335917312661498,5.2844967544382433e-05
22,int p,0.0016537467700258397,unique_to_tag
23,iting,0.00516795865633075,4.403747295365203e-05
24,joint,0.0017571059431524547,1.761498918146081e-05
25,kopen,0.0008268733850129199,2.9358315302434683e-06
26,leuko,0.0008268733850129199,1.4679157651217343e-05
27,mbocy,0.0010335917312661498,2.6422483772191217e-05
28,mitin,0.00516795865633075,2.055082071170428e-05
29,norex,0.0020671834625322996,5.871663060486937e-06
30,nt pa,0.0016537467700258397,3.229414683267816e-05
31,ocyto,0.0010335917312661498,4.697330448389549e-05
32,ody a,0.0005167958656330749,2.9358315302434683e-06
33,oint ,0.0017571059431524547,1.761498918146081e-05
34,omboc,0.0010335917312661498,2.6422483772191217e-05
35,omiti,0.00516795865633075,8.807494590730405e-06
36,openi,0.00124031007751938,4.990913601413896e-05
37,orexi,0.0020671834625322996,5.871663060486937e-06
38,penia,0.00124031007751938,4.110164142340856e-05
39,rexia,0.0020671834625322996,1.1743326120973873e-05
40,rombo,0.0010335917312661498,6.165246213511284e-05
41,t pai,0.00248062015503876,1.4679157651217343e-05
42,throm,0.0010335917312661498,7.045995672584324e-05
43,topen,0.001136950904392765,3.229414683267816e-05
44,ukope,0.0008268733850129199,2.9358315302434683e-06
45,vomit,0.00516795865633075,8.807494590730405e-06
46,y ach,0.0005167958656330749,5.871663060486937e-06
47,ytope,0.001136950904392765,3.229414683267816e-05
48, abdo,0.00475452196382429,3.816580989316509e-05
49, appe,0.00124031007751938,7.633161978633018e-05
50, cerv,0.00020671834625322997,1.4679157651217343e-05
51, chil,0.0018604651162790699,0.00015559907110290384
52, coug,0.002377260981912145,2.055082071170428e-05
53, diar,0.00516795865633075,6.165246213511284e-05
54, disc,0.001136950904392765,0.00013798408192144303
55, dysp,0.0013436692506459949,4.110164142340856e-05
56, edem,0.0010335917312661498,2.3486652241947747e-05
57, fati,0.001136950904392765,3.229414683267816e-05
58, hoar,0.00020671834625322997,2.9358315302434683e-06
59, in o,0.00010335917312661498,0.00014385574498192996
60, lesi,0.00041343669250645994,0.0003111981422058077
61, loss,0.0020671834625322996,9.688244049803446e-05
62, lymp,0.00124031007751938,9.101077743754752e-05
63, mala,0.0018604651162790699,2.9358315302434687e-05
64, musc,0.0019638242894056846,6.458829366535631e-05
65, naus,0.0042377260981912145,1.4679157651217343e-05
66, nigh,0.00062015503875969,unique_to_tag
67, of a,0.0009302325581395349,0.0006341396105325891
68, orop,0.00010335917312661498,1.1743326120973873e-05
69, swea,0.00124031007751938,2.9358315302434683e-06
70, toxe,0.00062015503875969,unique_to_tag
71,abdom,0.00496124031007752,3.816580989316509e-05
72,adeno,0.000310077519379845,4.110164142340856e-05
73,al di,0.0010335917312661498,0.00012036909273998221
74,al ed,0.00041343669250645994,5.871663060486937e-06
75,al ly,0.000310077519379845,8.807494590730405e-06
76,al pa,0.0033074935400516795,0.00014679157651217343
77,alais,0.0018604651162790699,unique_to_tag
78,appet,0.001136950904392765,2.9358315302434683e-06
79,arrhe,0.00516795865633075,4.990913601413896e-05
80,arsen,0.00010335917312661498,2.9358315302434683e-06
81,arynx,0.00010335917312661498,1.761498918146081e-05
82,at pa,0.0007235142118863049,5.871663060486937e-06
83,atigu,0.001136950904392765,3.229414683267816e-05
84,ausea,0.0042377260981912145,1.4679157651217343e-05
85,bdomi,0.00496124031007752,2.6422483772191217e-05
86,cal e,0.00010335917312661498,0.00011156159814925181
87,cal l,0.00020671834625322997,2.6422483772191217e-05
88,cervi,0.00020671834625322997,1.4679157651217343e-05
89,chill,0.0018604651162790699,5.871663060486937e-06
90,cles ,0.0009302325581395349,4.110164142340856e-05
91,comfo,0.00041343669250645994,2.9358315302434683e-06
92,cough,0.00248062015503876,2.055082071170428e-05
93,denop,0.000310077519379845,unique_to_tag
94,diarr,0.00516795865633075,6.165246213511284e-05
95,disco,0.00041343669250645994,4.990913601413896e-05
96,domin,0.00496124031007752,4.990913601413896e-05
97,dysph,0.00041343669250645994,1.761498918146081e-05
98,dyspn,0.00124031007751938,8.807494590730405e-06
99,edema,0.0010335917312661498,2.6422483772191217e-05
100,eness,0.0007235142118863049,3.522997836292162e-05
101,enopa,0.000310077519379845,unique_to_tag
102,ervic,0.00020671834625322997,2.9358315302434687e-05
103,es ac,0.0008268733850129199,1.1743326120973873e-05
104,esion,0.00041343669250645994,0.0003200056367965381
105,etite,0.001136950904392765,2.9358315302434683e-06
106,f app,0.0008268733850129199,1.4679157651217343e-05
107,fatig,0.001136950904392765,3.229414683267816e-05
108,ght s,0.00062015503875969,1.1743326120973873e-05
109,haden,0.0007235142118863049,unique_to_tag
110,hagia,0.00062015503875969,1.761498918146081e-05
111,haryn,0.0005167958656330749,5.5780799074625903e-05
112,hills,0.0018604651162790699,5.871663060486937e-06
113,hoars,0.00020671834625322997,2.9358315302434683e-06
114,hroat,0.0008268733850129199,8.807494590730405e-06
115,ht sw,0.00062015503875969,unique_to_tag
116,iarrh,0.00516795865633075,6.165246213511284e-05
117,ical ,0.0005167958656330749,0.0010363485301759445
118,ight ,0.001136950904392765,0.00020844403864728626
119,in or,0.00010335917312661498,3.229414683267816e-05
120,inal ,0.00516795865633075,0.00022018736476826014
121,ions ,0.00020671834625322997,0.0009512094157988838
