,NGram,percent_in_tag,percent_in_other
64,cysti,0.0008835006258129433,2.9358315302434687e-05
65,d per,0.0008589589417625838,8.807494590730406e-05
66,e sep,0.0003926669448057526,1.4679157651217343e-05
67,ear i,0.00017179178835251675,5.871663060486937e-06
68,ectio,0.013915134856553856,0.0009013002797847448
69,epsis,0.0018897096718776842,4.990913601413896e-05
70,eptic,0.004859253441971188,4.697330448389549e-05
71,erati,0.0001963334724028763,0.00026422483772191215
72,eumon,0.0013497926227697744,0.0001027541035585214
73,fecti,0.013890593172503497,0.0008102895023471973
74,fibro,0.0005153753650575503,9.688244049803446e-05
75,ibros,0.0005153753650575503,5.5780799074625903e-05
76,ic fi,0.0005153753650575503,4.697330448389549e-05
77,icaem,0.003534002503251773,unique_to_tag
78,in cy,0.0005153753650575503,2.9358315302434683e-06
79,ine s,0.0003926669448057526,6.458829366535631e-05
80,infec,0.013890593172503497,0.0008484553122403624
81,ion i,0.0005153753650575503,0.0004168880772945725
82,kerat,0.00014725010430215722,3.229414683267816e-05
83,lar l,0.00014725010430215722,2.9358315302434687e-05
84,line ,0.0003926669448057526,0.00010568993508876487
85,lmona,0.0019142513559280438,7.045995672584324e-05
86,monar,0.0019142513559280438,7.045995672584324e-05
87,monia,0.001153459150366898,0.00011156159814925181
88,n cys,0.0005153753650575503,unique_to_tag
89,n in ,0.0005153753650575503,0.00036110727821994664
90,nary ,0.0019387930399784033,0.00012330492427022567
91,ne se,0.0003926669448057526,2.6422483772191217e-05
92,neumo,0.001374334306820134,0.00011449742967949527
93,nfect,0.013890593172503497,0.0008455194807101189
94,on in,0.0005153753650575503,0.00034055645750824233
95,onary,0.0019142513559280438,8.513911437706058e-05
96,pd pe,0.0008589589417625838,unique_to_tag
97,pneum,0.001374334306820134,0.00011743326120973875
98,ptica,0.003534002503251773,1.1743326120973873e-05
99,pulmo,0.0019142513559280438,7.339578825608672e-05
100,r inf,0.00017179178835251675,5.5780799074625903e-05
101,r lin,0.00014725010430215722,5.871663060486937e-06
102,ratit,0.00014725010430215722,1.4679157651217343e-05
103,rosis,0.0008098755736618647,0.00014091991345168648
104,ry in,0.0014970427270719316,6.752412519559978e-05
105,scula,0.0003435835767050335,6.458829366535631e-05
106,sepsi,0.0018897096718776842,4.990913601413896e-05
107,septi,0.004859253441971188,2.055082071170428e-05
108,stic ,0.0005644587331582693,0.00018495738640533852
109,tic f,0.0005644587331582693,4.697330448389549e-05
110,ticae,0.003534002503251773,unique_to_tag
111,tion ,0.0005153753650575503,0.002568852588963035
112,titis,0.004417503129064716,0.00028183982690337296
113,ular ,0.00036812526075539304,0.00030239064761507727
114,ulmon,0.0019142513559280438,7.339578825608672e-05
115,umoni,0.0013497926227697744,0.0001027541035585214
116,vascu,0.0003435835767050335,4.990913601413896e-05
117,y inf,0.0015706677792230103,8.807494590730406e-05
118,ystic,0.0005153753650575503,2.6422483772191217e-05
119,al in,0.0005399170491079098,0.00027303233231264256
120,cal i,2.4541684050359536e-05,8.807494590730406e-05
121,cesse,0.007657005423712175,5.2844967544382433e-05
122,esses,0.007657005423712175,9.101077743754752e-05
123,gical,0.00017179178835251675,0.0004521180556574941
124,ical ,0.0002699585245539549,0.0010363485301759445
125,l inf,0.0005399170491079098,0.00013504825039119955
126,ostsu,2.4541684050359536e-05,unique_to_tag
127,posts,2.4541684050359536e-05,unique_to_tag
128,rgica,0.00014725010430215722,7.926745131657364e-05
129,stsur,2.4541684050359536e-05,unique_to_tag
130,surgi,0.00014725010430215722,8.220328284681712e-05
131,tions,0.003975752816158245,0.0008719419644823102
132,tsurg,2.4541684050359536e-05,unique_to_tag
133,urgic,0.00014725010430215722,7.926745131657364e-05
134, arth,0.0016933761994748079,3.522997836292162e-05
135,acter,0.011411883083417184,0.00046092555024822453
136,arthr,0.0017179178835251675,4.990913601413896e-05
137,bacte,0.011411883083417184,0.00029358315302434687
138,c art,0.0016933761994748079,8.807494590730405e-06
139,ctera,0.011289174663165386,2.9358315302434683e-06
140,d inf,0.0064544629052445575,9.981827202827793e-05
141,ening,0.0053991704910790975,0.00013504825039119955
142,eraem,0.011289174663165386,2.9358315302434683e-06
143,gitis,0.005448253859179817,5.5780799074625903e-05
144,hriti,0.002159668196431639,4.110164142340856e-05
145,ic ar,0.0016933761994748079,2.9358315302434687e-05
146,ingit,0.005325545438928019,4.697330448389549e-05
147,menin,0.0053991704910790975,4.990913601413896e-05
148,nd in,0.006429921221194198,0.00024073818547996442
149,ngiti,0.005448253859179817,5.8716630604869373e-05
150,ningi,0.005325545438928019,4.403747295365203e-05
151,ound ,0.006699879745748153,0.00028477565843361646
152,ptic ,0.0016933761994748079,4.403747295365203e-05
153,raemi,0.011313716347215745,2.9358315302434683e-06
154,ritis,0.0040248361842589635,0.00012330492427022567
