,NGram,percent_in_tag,percent_in_other
100,act,0.008497812755091361,0.0016649126136540086
101,ans,0.0014651401301881658,0.0005089629233450078
102,bac,0.008455951608514558,0.0004787702075533548
103,can,0.001193042677438935,0.0008799020030710305
104,chr,0.0005860560520752664,0.0002027225203153845
105,cte,0.007074533771480001,0.0013155397594934524
106,den,0.0009418757979781067,0.000767757630130605
107,eni,0.0011511815308621303,0.0005305291489104743
108,er ,0.0024698076480314797,0.0022946464001656285
109,fic,0.0002093057328840237,0.0008626490226186573
110,hro,0.0007744312116708876,0.0004917099428926347
111,ica,0.0019884044623982252,0.0019927192422490984
112,ifi,0.00031395859932603555,0.0008540225323924708
113,itr,0.000397680892479645,8.195165714877245e-05
114,mob,0.0002930280260376332,unique_to_tag
115,nit,0.0002720974527492308,0.0005003364331188213
116,oba,0.005379157335119409,0.00021134901054157106
117,omo,0.0015070012767649705,0.00022428874588085093
118,r d,4.186114657680474e-05,0.00030192715791653007
119,rif,0.00018837515959562132,3.8819206017839584e-05
120,rom,0.0009837369445549113,0.0011818291609875606
121,ter,0.00935596625991586,0.0022644536843739755
122,tri,0.0029093496870879294,0.000828143061713911
123, in,0.0010465286644201184,0.005089629233450079
124,ins,0.0002093057328840237,0.000526215903797381
125,itu,0.00010465286644201185,0.00014665033384517176
126,lit,0.0006069866253636687,0.0005477821293628474
127,nso,0.0001255834397304142,6.90119218094926e-05
128,oli,0.001423278983611361,0.0002760476872379704
129,r i,0.00010465286644201185,0.0004226980210831421
130,sol,0.0001465140130188166,0.0003536860992736495
131,tus,0.0011511815308621303,9.92046376011456e-05
132, pi,0.0002930280260376332,0.00014233708873207846
133,aud,8.372229315360948e-05,3.45059609047463e-05
134,dii,0.00046047261234485214,8.626490226186574e-06
135,ech,6.27917198652071e-05,0.00021134901054157106
136,hau,2.093057328840237e-05,1.293973533927986e-05
137,iec,2.093057328840237e-05,8.626490226186574e-06
138,pie,8.372229315360948e-05,7.332516692258588e-05
139,r p,0.0002720974527492308,0.00043995100153551526
140,udi,4.186114657680474e-05,0.00031486689325580994
141,and,0.000962806371266509,0.004809268301099015
142,hla,0.0002720974527492308,5.175894135711944e-05
143,lan,0.0006279171986520711,0.0003407463639343697
144,ndi,0.000962806371266509,0.0006901192180949259
145,r r,0.0001255834397304142,0.0002889874225772502
146,ruh,2.093057328840237e-05,unique_to_tag
147,uhl,2.093057328840237e-05,unique_to_tag
148, sp,0.000565125478786864,0.0007720708752436984
149,ani,0.001025598091131716,0.000586601335380687
150,ius,0.00031395859932603555,2.587947067855972e-05
151,pan,0.0002093057328840237,0.0002286019909939442
152,r s,0.00033488917261443793,0.000405445040630769
153,spa,0.00010465286644201185,6.46986766963993e-05
154, xy,4.186114657680474e-05,unique_to_tag
155,dan,0.0002511668794608284,0.00011645761805351875
156,ida,0.0008162923582476924,0.0002027225203153845
157,los,0.0019884044623982252,0.0003191801383689032
158,oso,0.00010465286644201185,8.195165714877245e-05
159,oxi,8.372229315360948e-05,0.00021566225565466433
160,r x,2.093057328840237e-05,4.313245113093287e-06
161,sox,2.093057328840237e-05,unique_to_tag
162,xid,2.093057328840237e-05,3.45059609047463e-05
163,xyl,8.372229315360948e-05,unique_to_tag
164,ylo,0.001193042677438935,0.00015096357895826503
165, fe,0.0006279171986520711,0.0005305291489104743
166,aci,0.0021767796219938464,0.0003536860992736495
167,ami,0.00031395859932603555,0.0003709390797260227
168,ccu,0.0026372522343386987,0.0003709390797260227
169,cid,0.000565125478786864,0.00031055364814271667
170,coc,0.0028674885405111246,0.00023722848122013077
171,cus,0.0036419197521820124,0.0002933006676903435
172,dam,0.0001255834397304142,4.313245113093287e-05
173,ent,0.002093057328840237,0.00401563120028985
174,erm,0.0013186261171693494,0.0005305291489104743
175,fer,0.0004186114657680474,0.000465830472214075
176,ino,0.0016744458630721896,0.0003191801383689032
177,men,0.00043954203905644977,0.0014794430737909974
178,min,0.0010046675178433137,0.000961853660219803
179,noc,0.0014442095568997634,0.0001595900691844516
180,nta,0.001025598091131716,0.0005348423940235676
181,occ,0.0028046968206459173,0.0004140715308569555
182,oco,0.002720974527492308,0.0002889874225772502
183,rme,0.000565125478786864,0.0002933006676903435
184,s f,0.000565125478786864,0.0008842152481841238
185,tan,0.0006488477719404735,0.0006124808060592467
186, av,0.0001255834397304142,0.0001337105985058919
187,ave,0.0002093057328840237,0.00047445696244026155
188,ax ,8.372229315360948e-05,8.626490226186574e-06
189,dov,0.0001465140130188166,4.313245113093287e-06
190,ena,0.001193042677438935,0.00014665033384517176
191,ido,0.0002930280260376332,4.7445696244026155e-05
192,nae,0.0009209452246897043,3.45059609047463e-05
193,ora,0.0015488624233417753,0.00037956556995220924
194,ovo,0.0002093057328840237,1.293973533927986e-05
195,rax,0.0002093057328840237,1.293973533927986e-05
196,ven,0.00031395859932603555,0.00040975828574386225
197,vor,0.00035581974590284026,4.313245113093287e-05
198,x a,6.27917198652071e-05,4.313245113093287e-05
199,afi,0.0001255834397304142,unique_to_tag
200,del,0.00023023630617242607,0.00028036093235106366
201,ela,0.00031395859932603555,0.00031486689325580994
202,eld,6.27917198652071e-05,6.90119218094926e-05
203,fie,0.00010465286644201185,0.00030624040302962334
204,iel,0.0008162923582476924,6.90119218094926e-05
205,laf,2.093057328840237e-05,unique_to_tag
206,ldi,0.00010465286644201185,unique_to_tag
207,x d,2.093057328840237e-05,4.313245113093287e-05
208, fa,0.00035581974590284026,0.0007116854436603924
209,cil,0.0016325847164953848,0.00017684304963682475
210,fac,0.00037675031919124263,0.000465830472214075
211,ili,0.0009837369445549113,0.0004011317955176757
212,lis,0.0018000293028026038,0.00023722848122013077
213,x f,4.186114657680474e-05,8.626490226186574e-06
214, te,0.001025598091131716,0.0004917099428926347
215,emp,6.27917198652071e-05,0.0001380238436189852
216,era,0.0015488624233417753,0.0012249616121184934
217,mpe,0.00010465286644201185,5.175894135711944e-05
218,per,0.0018837515959562133,0.001143009954969721
219,ran,0.001130250957573728,0.000767757630130605
220,tem,8.372229315360948e-05,0.00043132451130932866
221,x t,4.186114657680474e-05,2.1566225565466435e-05
222, ba,0.0002720974527492308,0.0006211072962854333
223,ann,0.0004814031856332545,8.195165714877245e-05
224,aum,4.186114657680474e-05,4.313245113093287e-05
225,bau,2.093057328840237e-05,4.313245113093287e-06
226,cin,0.0007535006383824853,0.0004787702075533548
227,ine,0.0006697783452288759,0.0012680940632494263
228,man,0.0016116541432069824,0.0006383602767378064
229,net,0.00031395859932603555,0.0001595900691844516
230,nii,0.0011721121041505327,4.313245113093287e-06
231,nni,0.00033488917261443793,1.293973533927986e-05
232,r b,0.00018837515959562132,0.0002587947067855972
233,tob,0.0006907089185172781,6.038543158330602e-05
234,ace,0.0006697783452288759,0.0002760476872379704
235,alc,0.0002093057328840237,7.332516692258588e-05
236,cal,0.0005232643322100592,0.0014018046617553183
237,cet,0.0001465140130188166,7.332516692258588e-05
238,coa,8.372229315360948e-05,3.8819206017839584e-05
239,eti,0.0002720974527492308,0.0004011317955176757
240,icu,0.0018837515959562133,0.00017252980452373148
241,lco,8.372229315360948e-05,3.019271579165301e-05
242,oac,0.0002930280260376332,9.057814737495902e-05
243,r c,0.00031395859932603555,0.0005089629233450078
244,tic,0.0015488624233417753,0.0014319973775469713
245, ha,0.0004186114657680474,0.001143009954969721
246,aem,0.00043954203905644977,7.332516692258588e-05
247,lyt,0.0006697783452288759,6.46986766963993e-05
248,mol,0.00023023630617242607,0.00018978278497610462
249,oly,0.0008162923582476924,0.0002286019909939442
250,r h,0.00016744458630721897,0.00018978278497610462
251,yti,0.00079536178495929,9.489139248805231e-05
252, jo,0.0001255834397304142,3.019271579165301e-05
253,hns,6.27917198652071e-05,4.313245113093287e-06
254,joh,6.27917198652071e-05,4.313245113093287e-06
255,ohn,0.00010465286644201185,8.626490226186574e-06
256,r j,0.0001465140130188166,1.293973533927986e-05
257,son,0.00035581974590284026,0.00021566225565466433
258, ju,2.093057328840237e-05,5.175894135711944e-05
259,jun,0.00016744458630721897,6.90119218094926e-05
260,uni,0.00037675031919124263,0.00030624040302962334
261, lw,2.093057328840237e-05,unique_to_tag
262,ffi,0.0001465140130188166,0.00023722848122013077
263,fii,0.00010465286644201185,unique_to_tag
264,lwo,2.093057328840237e-05,unique_to_tag
265,off,8.372229315360948e-05,3.019271579165301e-05
266,r l,8.372229315360948e-05,0.00024154172633322407
267,wof,2.093057328840237e-05,unique_to_tag
268, pa,0.0011511815308621303,0.0023032728903918153
269,arv,0.00035581974590284026,unique_to_tag
270,par,0.0012139732507273375,0.0009273476993150566
271,rvu,0.0004186114657680474,unique_to_tag
272,vus,0.00010465286644201185,unique_to_tag
273, ra,0.0002930280260376332,0.0007289384241127655
274,adi,0.00035581974590284026,0.0002674211970117838
275,dio,0.0005441949054984616,0.00014233708873207846
276,ens,0.004018670071373255,0.0006426735218508997
277,esi,0.00046047261234485214,0.0007159986887734856
278,ior,0.0001255834397304142,0.00012077086316661204
279,ist,0.0005860560520752664,0.000979106640672176
280,ore,0.0002720974527492308,0.0006254205413985266
281,rad,0.00016744458630721897,0.00019409603008919792
282,res,0.0005441949054984616,0.0025534411069512257
283,sis,0.0027628356740691125,0.0013069132692672659
284,ste,0.0010883898109969232,0.0007850106105829782
285,ten,0.0012349038240157398,0.0006340470316247132
286, sc,0.00035581974590284026,0.00031055364814271667
287,dle,6.27917198652071e-05,6.46986766963993e-05
288,eri,0.00839315988864935,0.0013802384361898518
289,hin,0.0006279171986520711,0.0002976139128034368
290,ind,0.0004186114657680474,0.0007289384241127655
291,ler,0.001025598091131716,0.0001380238436189852
292,ndl,2.093057328840237e-05,unique_to_tag
293,sch,0.001360487263746154,0.00011214437294042547
294, ur,0.00031395859932603555,8.626490226186574e-05
295,gii,0.00018837515959562132,unique_to_tag
296,ing,0.0011093203842853256,0.002963199392695088
297,ngi,0.0004814031856332545,0.00020703576542847776
298,r u,6.27917198652071e-05,5.175894135711944e-05
299,rsi,0.00046047261234485214,0.00020703576542847776
300,sin,0.0005860560520752664,0.0006469867669639931
301,urs,2.093057328840237e-05,0.0001293973533927986
302, bl,2.093057328840237e-05,0.00028467417746415693
303,blo,2.093057328840237e-05,0.00023722848122013077
304,hii,0.00018837515959562132,4.313245113093287e-06
305,loc,0.0007744312116708876,0.0002889874225772502
306,m b,0.0007116394918056805,6.038543158330602e-05
307,och,0.0005232643322100592,9.057814737495902e-05
308, cu,0.0002720974527492308,0.0004572039819878884
309,cur,0.000565125478786864,0.00038819206017839584
310,lum,0.0005860560520752664,0.00012508410827970532
311,m c,0.0008581535048244972,0.0002027225203153845
312,ulu,0.0002720974527492308,1.725298045237315e-05
313,urv,0.00035581974590284026,0.0001380238436189852
314,vul,0.0004186114657680474,1.725298045237315e-05
315, hy,0.0001255834397304142,0.00021134901054157106
316,ali,0.0019465433158214202,0.000737564914338952
317,hya,6.27917198652071e-05,2.1566225565466435e-05
318,inu,0.0008790840781128995,9.92046376011456e-05
319,lin,0.0006488477719404735,0.0009489139248805231
320,m h,0.0002511668794608284,9.489139248805231e-05
321,nul,0.0002930280260376332,9.92046376011456e-05
322,yal,8.372229315360948e-05,3.45059609047463e-05
323, po,0.00046047261234485214,0.0011343834647435345
324,m p,0.00079536178495929,0.00015096357895826503
325,pot,4.186114657680474e-05,0.0002976139128034368
326,ron,0.0006069866253636687,0.000526215903797381
327,nos,0.0004814031856332545,0.0006297337865116199
328,osu,0.00079536178495929,0.0001595900691844516
329,pin,0.00018837515959562132,0.00021997550076775763
330,spi,0.0007116394918056805,0.0006340470316247132
331,sum,0.00043954203905644977,7.332516692258588e-05
332, fu,0.0004186114657680474,0.00043995100153551526
333,a f,0.0007116394918056805,0.0001984092752022912
334,alo,0.0005860560520752664,6.46986766963993e-05
335,cro,0.00079536178495929,0.0006513000120770863
336,fus,0.0006697783452288759,0.00012508410827970532
337,hor,0.0007744312116708876,0.0001595900691844516
338,ial,0.0009837369445549113,0.001112817239178068
339,isp,0.0002930280260376332,6.46986766963993e-05
340,lop,0.0005441949054984616,0.00031486689325580994
341,pho,0.0008790840781128995,0.00025016821655941064
342,por,0.0018209598760910062,0.0007203119338865789
343,ra ,0.0015697929966301777,0.00017252980452373148
344,spo,0.0013186261171693494,0.000405445040630769
345,usi,0.00016744458630721897,0.00040975828574386225
346, eq,0.0002930280260376332,1.725298045237315e-05
347,equ,0.00031395859932603555,0.00044426424664860853
348,ill,0.003223308286413965,0.00043132451130932866
349,llu,0.0027000439542039056,0.00012508410827970532
350,lus,0.00318144713983716,0.00018115629474991805
351,nob,0.00018837515959562132,1.293973533927986e-05
352,quu,4.186114657680474e-05,unique_to_tag
353,s e,0.00033488917261443793,0.00040975828574386225
354,tin,0.0010883898109969232,0.000992046376011456
355,uul,2.093057328840237e-05,unique_to_tag
356, ho,0.0005860560520752664,0.0005305291489104743
357,hom,0.00046047261234485214,0.00012077086316661204
358,ini,0.0016325847164953848,0.0008842152481841238
359,nis,0.0010883898109969232,0.00043132451130932866
360,s h,0.0005441949054984616,0.0006340470316247132
361, li,0.00031395859932603555,0.0006297337865116199
362,ere,0.0005023337589216568,0.0026828384603440245
363,gni,8.372229315360948e-05,0.00032349338348199654
364,ier,0.00023023630617242607,6.038543158330602e-05
365,ign,0.0002093057328840237,0.0005003364331188213
366,lig,0.0002511668794608284,0.00015096357895826503
367,nie,0.0001255834397304142,4.7445696244026155e-05
368,s l,0.0005023337589216568,0.00037525232483911597
369,sii,0.0005023337589216568,unique_to_tag
370, su,0.0030349331268183437,0.0013198530046065458
371,s s,0.0021558490487054442,0.0013327927399458257
372,sui,0.0002511668794608284,5.175894135711944e-05
373,uis,0.00035581974590284026,4.313245113093287e-05
374,eae,0.00018837515959562132,3.8819206017839584e-05
375,rea,0.0002511668794608284,0.001591587446731423
376,s u,0.00023023630617242607,0.00032349338348199654
377,ure,0.0007535006383824853,0.0009446006797674298
378, ma,0.0016535152897837872,0.0013802384361898518
379,acu,0.0002930280260376332,0.00028036093235106366
380,ass,0.00079536178495929,0.0007936371008091648
381,cul,0.0010046675178433137,0.0007763841203567917
382,ien,0.0010883898109969232,0.0014837563189040908
383,lie,0.0006907089185172781,0.00012077086316661204
384,m m,0.0005860560520752664,9.057814737495902e-05
385,mas,0.00031395859932603555,0.00015096357895826503
386,nse,0.0010046675178433137,0.00047445696244026155
387,sil,0.00035581974590284026,8.626490226186574e-05
388,ssi,0.00043954203905644977,0.0006599265023032729
389, la,0.00043954203905644977,0.0005822880902675938
390,a l,0.0007116394918056805,0.00018115629474991805
391,adu,0.0001465140130188166,9.489139248805231e-05
392,ati,0.0012767649705925446,0.003877607356670865
393,dur,0.00016744458630721897,0.0003321198737081831
394,ina,0.0008790840781128995,0.0009057814737495903
395,lat,0.0006069866253636687,0.0012422145925708667
396,mad,0.0001255834397304142,8.626490226186574e-05
397,nom,0.0008790840781128995,0.00017252980452373148
398,oma,0.0009837369445549113,0.0003278066285950898
399,ura,0.0002720974527492308,0.00025016821655941064
400,a m,0.0016744458630721896,0.00031486689325580994
401,rae,0.0011721121041505327,6.90119218094926e-05
402, pe,0.0006907089185172781,0.0008022635910353514
403,a p,0.0020093350356866274,0.0005089629233450078
404,ell,0.005776838227599054,0.000797950345922258
405,let,0.0002511668794608284,0.00019409603008919792
406,lle,0.0008162923582476924,0.0003191801383689032
407,pel,0.00010465286644201185,5.175894135711944e-05
408,tie,0.0001255834397304142,0.0013543589655112922
409,a v,0.0011511815308621303,0.00017684304963682475
410,cea,0.0002511668794608284,3.019271579165301e-05
411,nac,6.27917198652071e-05,2.1566225565466435e-05
412,vin,0.0001255834397304142,0.00017684304963682475
413, el,0.00033488917261443793,0.0002286019909939442
414,cor,0.0015697929966301777,0.0003968185504045824
415,ega,0.0002720974527492308,0.00023722848122013077
416,ele,0.0004186114657680474,0.0002933006676903435
417,gan,0.0002093057328840237,0.00018978278497610462
418,leg,0.0004814031856332545,2.1566225565466435e-05
419,muc,0.000397680892479645,0.0001639033142975449
420,omu,0.0001255834397304142,8.626490226186574e-06
421,or ,0.0004814031856332545,0.0021738755369990165
422,r e,0.0001255834397304142,0.0002976139128034368
423,uco,0.0005232643322100592,0.00014665033384517176
424,ard,0.0012139732507273375,0.00028467417746415693
425,car,0.0012139732507273375,0.0003623125894998361
426,ces,0.0011093203842853256,0.000465830472214075
427,dif,4.186114657680474e-05,0.00033643311882127635
428,es ,0.002197710195282249,0.003131415952105726
429,fen,6.27917198652071e-05,8.626490226186574e-06
430,ffe,6.27917198652071e-05,0.0007591311399044185
431,iff,4.186114657680474e-05,0.00031055364814271667
432,myc,0.0036000586056052076,0.00028036093235106366
433,nsi,0.002093057328840237,0.0005219026586842878
434,omy,0.0012139732507273375,0.00021997550076775763
435,rdi,0.001130250957573728,0.0002544814616725039
436,s c,0.00159072356991858,0.0010653715429340418
437,yce,0.0011093203842853256,6.038543158330602e-05
438,s d,0.0005441949054984616,0.0008497092872793775
439,tal,0.000397680892479645,0.0008755887579579373
440, eu,6.27917198652071e-05,5.175894135711944e-05
441,aeu,0.0001255834397304142,8.626490226186574e-06
442,eur,0.00037675031919124263,0.00032349338348199654
443,eus,0.0006069866253636687,0.0001639033142975449
444,opa,0.00016744458630721897,0.00018546953986301135
445,pae,0.00016744458630721897,unique_to_tag
446,uro,0.00023023630617242607,0.0002976139128034368
447,fun,0.0001465140130188166,0.0002933006676903435
448,kei,0.00010465286644201185,unique_to_tag
449,nke,0.00010465286644201185,6.90119218094926e-05
450,unk,6.27917198652071e-05,1.293973533927986e-05
451, ge,0.0002930280260376332,0.0005952278256068736
452,eor,0.00010465286644201185,2.1566225565466435e-05
453,geo,0.00010465286644201185,3.8819206017839584e-05
454,gia,0.0001255834397304142,5.175894135711944e-05
455,iae,0.0011511815308621303,7.332516692258588e-05
456,org,0.00016744458630721897,0.0001595900691844516
457,rgi,0.0012767649705925446,0.00014233708873207846
458,s g,0.0005860560520752664,0.00023722848122013077
459,cse,2.093057328840237e-05,unique_to_tag
460,enc,0.0005232643322100592,0.0011300702196304412
461,ger,0.000397680892479645,0.00019409603008919792
462,ncs,2.093057328840237e-05,unique_to_tag
463,ren,0.0011093203842853256,0.0007763841203567917
464,ria,0.002553529941185089,0.0007591311399044185
465,ser,0.0008581535048244972,0.000556408619589034
466, gr,0.00033488917261443793,0.0005089629233450078
467,aev,2.093057328840237e-05,unique_to_tag
468,eve,0.00031395859932603555,0.0015700212211659564
469,gra,0.0004186114657680474,0.0003623125894998361
470,itz,2.093057328840237e-05,1.293973533927986e-05
471,tzi,6.27917198652071e-05,1.725298045237315e-05
472,zii,0.00010465286644201185,1.725298045237315e-05
473,gen,0.0015070012767649705,0.0012810337985887062
474,gko,4.186114657680474e-05,unique_to_tag
475,hon,0.0002930280260376332,3.019271579165301e-05
476,kon,0.00010465286644201185,4.313245113093287e-06
477,nge,0.0005023337589216568,0.0003623125894998361
478,ngk,4.186114657680474e-05,unique_to_tag
479,ong,0.0005232643322100592,0.0003536860992736495
480, is,8.372229315360948e-05,0.001444937112886251
481,ael,6.27917198652071e-05,unique_to_tag
482,eli,0.0012558343973041422,0.0003709390797260227
483,isr,6.27917198652071e-05,1.293973533927986e-05
484,lii,0.00018837515959562132,4.313245113093287e-06
485,s i,0.00033488917261443793,0.0021738755369990165
486,sra,6.27917198652071e-05,unique_to_tag
487, me,0.0005441949054984616,0.0009747933955590828
488,eye,6.27917198652071e-05,5.175894135711944e-05
489,mey,4.186114657680474e-05,unique_to_tag
490,s m,0.0007325700650940829,0.0005219026586842878
491,yer,0.00035581974590284026,5.607218647021273e-05
492, na,0.0001465140130188166,0.00018546953986301135
493,aes,0.00018837515959562132,8.626490226186574e-06
494,esl,2.093057328840237e-05,unique_to_tag
495,lun,0.0001465140130188166,0.00018978278497610462
496,s n,0.00031395859932603555,0.0003536860992736495
497,slu,2.093057328840237e-05,unique_to_tag
498,und,0.00023023630617242607,0.0006469867669639931
499, an,0.0008162923582476924,0.005387243146253515
500, ne,0.00033488917261443793,0.0009144079639757768
501,. a,0.0004186114657680474,0.00015527682407135833
502,atu,0.0012349038240157398,0.0002760476872379704
503,bsp,0.0019046821692446157,unique_to_tag
504,eui,4.186114657680474e-05,unique_to_tag
505,i s,0.0006279171986520711,7.332516692258588e-05
506,ii ,0.0004814031856332545,7.763841203567917e-05
507,neu,0.0005232643322100592,0.0005305291489104743
508,p. ,0.001925612742533018,0.00012077086316661204
509,rat,0.0006279171986520711,0.0013198530046065458
510,sp.,0.0020093350356866274,1.725298045237315e-05
511,sub,0.002783766247357515,0.0003278066285950898
512,tra,0.00035581974590284026,0.0013802384361898518
513,ubs,0.0019046821692446157,0.00010783112782733217
514,uii,4.186114657680474e-05,unique_to_tag
515,. n,0.0001465140130188166,8.626490226186574e-06
516, od,8.372229315360948e-05,2.587947067855972e-05
517,don,0.0005023337589216568,8.195165714877245e-05
518,nto,0.00031395859932603555,0.00017252980452373148
519,odo,0.0005232643322100592,3.45059609047463e-05
520,ont,0.00033488917261443793,0.0008842152481841238
521,s o,0.0006069866253636687,0.0019280205655526992
522,tol,0.00016744458630721897,0.00016821655941063818
523, or,0.0014442095568997634,0.0007418781594520454
524,col,0.0017163070096489943,0.0003968185504045824
525,ico,0.0008581535048244972,0.0001595900691844516
526,ola,0.0008581535048244972,0.0002544814616725039
527,ori,0.0011721121041505327,0.00028036093235106366
528,ric,0.0033070305795675744,0.0006167940511723401
529,dic,0.00037675031919124263,0.00043132451130932866
530,ici,0.0006907089185172781,0.000707372198547299
531,ide,0.0014023484103229586,0.0013026000241541727
532,nti,0.0006907089185172781,0.0015312020151481169
533,s r,0.00037675031919124263,0.0007634443850175117
534,tis,0.001360487263746154,0.0009834198857852695
535,din,0.0001255834397304142,0.0006987457083211124
536,gae,8.372229315360948e-05,unique_to_tag
537,nga,0.0002093057328840237,8.195165714877245e-05
538, tu,0.0005441949054984616,0.0001984092752022912
539,cen,0.0007325700650940829,0.0003968185504045824
540,ice,0.00016744458630721897,0.0002544814616725039
541,s t,0.00033488917261443793,0.001626093407636169
542,tur,0.0001465140130188166,0.0007246251789996722
543,uri,0.0007744312116708876,0.000435637756422422
544,ita,0.00031395859932603555,0.000526215903797381
545,oge,0.0005860560520752664,0.00047445696244026155
546,rog,0.0002720974527492308,0.00021566225565466433
547,cos,0.0002720974527492308,0.0002933006676903435
548,isc,0.0001255834397304142,0.00019409603008919792
549,s v,0.0007744312116708876,0.00014665033384517176
550,sco,0.0002511668794608284,0.0002674211970117838
551,sus,0.0005441949054984616,0.00025016821655941064
552,vis,0.0002720974527492308,9.489139248805231e-05
553,ery,0.00010465286644201185,0.00025016821655941064
554,nop,0.0002720974527492308,6.038543158330602e-05
555,opt,4.186114657680474e-05,0.00011645761805351875
