,NGram,percent_in_tag,percent_in_other
0, ab,0.0010133678309616214,0.000496023188005728
1,abs,0.00791289348857266,0.00018546953986301135
2,ain,0.000344976282880552,0.0009963596211245492
3,alm,0.0007330746011211729,6.90119218094926e-05
4,ard,0.006338939197930142,0.00028467417746415693
5,bra,0.00040965933592065543,0.0001984092752022912
6,bsc,0.00791289348857266,7.763841203567917e-05
7,car,0.0063820612332902114,0.0003623125894998361
8,ces,0.00791289348857266,0.000465830472214075
9,dit,0.005821474773609315,0.0003925053052914891
10,doc,0.0057352307028891766,5.607218647021273e-05
11,dop,0.00047434238896075894,3.45059609047463e-05
12,eli,0.0026088831392841742,0.0003709390797260227
13,end,0.006813281586890901,0.0005305291489104743
14,eom,0.0022423458387235877,2.1566225565466435e-05
15,eri,0.007158257869771453,0.0013802384361898518
16,ess,0.00791289348857266,0.0010567450527078552
17,hal,0.001034928848641656,0.00016821655941063818
18,hth,0.001034928848641656,1.725298045237315e-05
19,in ,0.001164294954721863,0.004088956367212436
20,iti,0.014014661492022424,0.0017382377805765946
21,ito,0.0022423458387235877,0.00022428874588085093
22,lit,0.0032772746873652434,0.0005477821293628474
23,lmi,0.0004959034066407934,3.45059609047463e-05
24,mit,0.00047434238896075894,0.00032349338348199654
25,mye,0.00235015092712376,7.763841203567917e-05
26,n a,0.000517464424320828,0.0016951053294456616
27,ndo,0.0066839154808106946,0.0001984092752022912
28,nit,0.003169469598965071,0.0005003364331188213
29,oca,0.006338939197930142,0.00021134901054157106
30,omy,0.0033203967227253125,0.00021997550076775763
31,oni,0.003902544200086244,0.0005650351098152206
32,oph,0.0005605864596808969,0.0004011317955176757
33,ost,0.0027166882276843467,0.0009100947188626835
34,per,0.005066839154808107,0.001143009954969721
35,pht,0.001034928848641656,1.725298045237315e-05
36,rai,0.00030185424752048295,0.00033643311882127635
37,rdi,0.006338939197930142,0.0002544814616725039
38,rit,0.00536869340232859,0.0003709390797260227
39,sce,0.00791289348857266,0.0002329152361070375
40,ste,0.002759810263044416,0.0007850106105829782
41,teo,0.0022423458387235877,3.45059609047463e-05
42,tha,0.0004959034066407934,0.001143009954969721
43,tis,0.014532125916343251,0.0009834198857852695
44,ton,0.0022207848210435534,7.763841203567917e-05
45,yel,0.00278137128072445,8.626490226186574e-05
46, cy,0.0006037084950409659,0.00022428874588085093
47, fi,0.0004959034066407934,0.0006081675609461534
48, in,0.012289780077619664,0.005089629233450079
49, li,0.000129366106080207,0.0006297337865116199
50, pe,0.0010996119016817593,0.0008022635910353514
51, se,0.0017248814144027599,0.0015225755249219303
52,aem,0.01304441569642087,7.332516692258588e-05
53,apd,0.0007546356188012075,1.293973533927986e-05
54,ar ,0.0004959034066407934,0.0006124808060592467
55,ary,0.0022423458387235877,0.000526215903797381
56,asc,0.000344976282880552,4.313245113093287e-05
57,ati,0.00045278137128072445,0.003877607356670865
58,bro,0.0004959034066407934,0.00021566225565466433
59,c f,0.002091418714963346,0.00015527682407135833
60,cae,0.0031047865459249676,8.626490226186574e-06
61,cap,0.0007546356188012075,0.00010783112782733217
62,cti,0.01304441569642087,0.0024283569986715205
63,cul,0.0004959034066407934,0.0007763841203567917
64,cys,0.0009486847779215179,3.45059609047463e-05
65,d p,0.0012721000431220354,0.0009704801504459896
66,e s,0.00047434238896075894,0.0015570814858266765
67,ear,0.00038809831824062095,0.0008971549835234037
68,ect,0.012311341095299699,0.0026828384603440245
69,emi,0.013648124191461837,0.0004917099428926347
70,eps,0.0016817593790426908,8.195165714877245e-05
71,ept,0.0044846916774471755,0.00031486689325580994
72,era,0.010586459680896939,0.0012249616121184934
73,eum,0.0012289780077619663,0.00021997550076775763
74,fec,0.012203536006899525,0.0016476596332016355
75,fib,0.00045278137128072445,9.92046376011456e-05
76,ibr,0.00045278137128072445,0.00010351788271423888
77,ic ,0.00646830530401035,0.00217818878211211
78,ica,0.003988788270806382,0.0019927192422490984
79,ine,0.0009055627425614489,0.0012680940632494263
80,inf,0.0129366106080207,0.001772743741481341
81,ion,0.012613195342820181,0.004477148427390832
82,ker,0.00019404915912031047,7.763841203567917e-05
83,lar,0.0007330746011211729,0.0005952278256068736
84,lin,0.0004959034066407934,0.0009489139248805231
85,lmo,0.0019189305735230703,0.00014233708873207846
86,mia,0.013367830961621389,0.00011645761805351875
87,mon,0.0031263475636050023,0.0010869377684995082
88,n c,0.00047434238896075894,0.0007634443850175117
89,n i,0.0009271237602414834,0.001082624523386415
90,nar,0.0017033203967227253,0.00018546953986301135
91,ne ,0.0009055627425614489,0.0013672987008505719
92,neu,0.0013583441138421734,0.0005305291489104743
93,nfe,0.012203536006899525,0.0011688894256482807
94,nia,0.0011211729193617939,0.0003191801383689032
95,on ,0.0005390254420008624,0.003791342454408999
96,ona,0.002112979732643381,0.0007203119338865789
97,osi,0.004096593359206554,0.0010739980331602285
98,pd ,0.0007546356188012075,3.019271579165301e-05
99,pne,0.0012074169900819318,0.00018115629474991805
100,psi,0.002069857697283312,0.00012508410827970532
101,pti,0.004333764553686934,0.0002587947067855972
102,pul,0.0016817593790426908,0.0003278066285950898
