NGram,pathogen,disease,symptom,other
 mi,0.0007744312116708876,2.15610176800345e-05,0.0009510223490252021,0.0007161766398526723
 mo,0.0006069866253636687,0.00019404915912031047,0.0014265335235378032,0.001227731382604581
 mu,0.0006069866253636687,2.15610176800345e-05,0.0020922491678554444,0.0006074712570178916
 my,0.0001255834397304142,2.15610176800345e-05,0.001806942463147884,0.00019183302853196578
 ne,0.00033488917261443793,0.00028029322984044847,0.0016167379933428436,0.0009463762740910312
 ni,0.0002511668794608284,8.6244070720138e-05,0.0005706134094151213,8.312764569718516e-05
 no,0.0005232643322100592,2.15610176800345e-05,0.0008559201141226819,0.0009048124512424386
 op,2.093057328840237e-05,2.15610176800345e-05,0.00047551117451260106,0.00022060798281176066
 pa,0.0011511815308621303,0.000344976282880552,0.005420827389443652,0.0023019963423835895
 pe,0.0006907089185172781,0.0010996119016817593,0.00047551117451260106,0.000975151228370826
 pl,0.00010465286644201185,4.3122035360069e-05,9.51022349025202e-05,0.0003293133656465412
 pn,0.0002093057328840237,0.00019404915912031047,0.0008559201141226819,0.00013428311997237604
 po,0.00046047261234485214,0.0008408796895213454,0.0003804089396100808,0.0010838566112056065
 pr,0.0002511668794608284,0.00010780508840017249,0.0015216357584403233,0.002535393193764148
 pu,0.00033488917261443793,0.00028029322984044847,0.0009510223490252021,0.0002813551085135498
 re,0.0005232643322100592,0.00015092712376024148,0.002282453637660485,0.0033059225250342103
 ri,0.0002093057328840237,0.00028029322984044847,9.51022349025202e-05,0.00040924379420152697
 sa,0.0006697783452288759,4.3122035360069e-05,0.0003804089396100808,0.0004859770056143133
 sc,0.00035581974590284026,2.15610176800345e-05,9.51022349025202e-05,0.00029094675994014807
 se,0.0004186114657680474,0.0017248814144027599,0.002282453637660485,0.0014611282339851393
 sh,0.00010465286644201185,0.00030185424752048295,0.0012363290537327628,0.0006650211655774813
 so,0.0002511668794608284,0.0005605864596808969,0.00047551117451260106,0.00043482153133912244
 sp,0.000565125478786864,0.0006037084950409659,0.0007608178792201616,0.0007577404627012648
 su,0.0030349331268183437,4.3122035360069e-05,0.0012363290537327628,0.0013044645940173674
 sy,0.0001465140130188166,0.0011211729193617939,0.0003804089396100808,0.0007545432455590654
 ti,8.372229315360948e-05,0.0013367830961621388,9.51022349025202e-05,0.0004284270970547236
 to,0.0001465140130188166,4.3122035360069e-05,0.0011412268188302425,0.0027112401365851162
 tr,0.00031395859932603555,0.0009702457956015524,0.0005706134094151213,0.00117657590832939
 ul,8.372229315360948e-05,6.46830530401035e-05,0.0002853067047075606,8.952207998158403e-05
 un,0.00010465286644201185,0.00028029322984044847,0.0001902044698050404,0.0006266545598710882
 ur,0.00031395859932603555,6.46830530401035e-05,0.0001902044698050404,8.952207998158403e-05
 va,0.00035581974590284026,0.00030185424752048295,9.51022349025202e-05,0.0003964549256327293
 ve,0.00043954203905644977,6.46830530401035e-05,0.0001902044698050404,0.00022380519995396006
 vi,0.005107059882370178,0.000344976282880552,0.0008559201141226819,0.0006618239484352819
 wh,2.093057328840237e-05,4.3122035360069e-05,9.51022349025202e-05,0.0009463762740910312
 wi,6.27917198652071e-05,0.00036653730056058646,9.51022349025202e-05,0.0022956019080991904
 wo,8.372229315360948e-05,0.00028029322984044847,0.0001902044698050404,0.0003005384113667464
a u,0.0001465140130188166,4.3122035360069e-05,9.51022349025202e-05,4.156382284859258e-05
abd,6.27917198652071e-05,0.00038809831824062095,0.00456490727532097,4.7958257132991444e-05
abo,0.0002093057328840237,6.46830530401035e-05,0.0009510223490252021,0.00022060798281176066
abs,0.0001255834397304142,0.00791289348857266,0.0007608178792201616,0.0001854385942475669
acc,0.0002511668794608284,2.15610176800345e-05,0.0001902044698050404,0.0003996521427749287
ace,0.0006697783452288759,8.6244070720138e-05,9.51022349025202e-05,0.0002941439770823475
ach,0.0006279171986520711,6.46830530401035e-05,0.00456490727532097,0.00036128553706853557
aci,0.0021767796219938464,0.00038809831824062095,0.00047551117451260106,0.00033251058278874066
act,0.008497812755091361,0.010845191893057353,0.0001902044698050404,0.001630580742521709
acu,0.0002930280260376332,0.00030185424752048295,0.0013314312886352829,0.00024298850280715664
ad ,2.093057328840237e-05,0.000129366106080207,0.0001902044698050404,0.00042522987991252414
ade,0.00035581974590284026,0.00036653730056058646,0.0006657156443176414,0.00019183302853196578
age,0.0001465140130188166,6.46830530401035e-05,0.0010461245839277222,0.0008920235826736408
agi,0.00033488917261443793,0.0007761966364812419,0.001806942463147884,0.00014387477139897435
ail,6.27917198652071e-05,2.15610176800345e-05,0.0010461245839277222,0.00018863581138976634
ain,8.372229315360948e-05,0.000344976282880552,0.00466000951022349,0.0009655595769442277
air,0.00023023630617242607,0.0004959034066407934,0.0002853067047075606,0.00010231094855038174
al ,0.0002093057328840237,0.003730056058645968,0.005611031859248692,0.0036959830163825406
ala,0.0010883898109969232,0.00010780508840017249,0.001806942463147884,0.00013748033711457548
ale,0.000565125478786864,6.46830530401035e-05,9.51022349025202e-05,0.0004635964856189173
ali,0.0019465433158214202,0.0004959034066407934,0.00047551117451260106,0.000706584988426074
alk,4.186114657680474e-05,0.00010780508840017249,9.51022349025202e-05,1.5986085710997147e-05
all,0.0008790840781128995,0.000689952565761104,0.0001902044698050404,0.0011733786911871907
alm,0.0006907089185172781,0.0007330746011211729,0.0002853067047075606,8.312764569718516e-05
alp,0.0001465140130188166,0.00028029322984044847,0.0001902044698050404,2.8774954279794866e-05
aly,0.00010465286644201185,6.46830530401035e-05,0.0014265335235378032,0.0003900604913483304
amm,0.0006697783452288759,0.0006683915480810694,0.00047551117451260106,0.0005051603084675098
amp,0.0004814031856332545,8.6244070720138e-05,0.0020922491678554444,0.00040924379420152697
an ,0.001527931850053373,0.0009271237602414834,9.51022349025202e-05,0.0016433696110905067
anc,0.00035581974590284026,0.00010780508840017249,0.0002853067047075606,0.0005946823884490939
and,0.000962806371266509,0.001164294954721863,0.00047551117451260106,0.004792628496156945
ane,0.00043954203905644977,0.0011211729193617939,0.0007608178792201616,0.00033890501707313953
ang,0.0005441949054984616,0.000172488141440276,0.0005706134094151213,0.0003005384113667464
ani,0.001025598091131716,0.00021561017680034498,0.0002853067047075606,0.0005595129998849002
ano,0.00031395859932603555,4.3122035360069e-05,0.0019971469329529245,0.00010550816569258118
ans,0.0014651401301881658,2.15610176800345e-05,9.51022349025202e-05,0.00046999091990331616
ant,0.001423278983611361,0.0008840017248814144,0.0002853067047075606,0.0016529612625171052
anu,0.0004186114657680474,0.00015092712376024148,9.51022349025202e-05,0.0001598608571099715
apl,0.0001465140130188166,4.3122035360069e-05,9.51022349025202e-05,1.5986085710997147e-05
app,6.27917198652071e-05,0.0003234152652005175,0.0011412268188302425,0.00034849666849973783
ar ,0.00031395859932603555,0.0004959034066407934,0.0006657156443176414,0.0006874016855728774
ara,0.00079536178495929,0.000172488141440276,0.0011412268188302425,0.0004476103999079201
ard,0.0012139732507273375,0.006338939197930142,0.0003804089396100808,0.0003293133656465412
are,0.0010674592377085208,0.00028029322984044847,0.00047551117451260106,0.001227731382604581
arg,0.00010465286644201185,4.3122035360069e-05,0.0014265335235378032,0.0003452994513575384
arm,8.372229315360948e-05,2.15610176800345e-05,9.51022349025202e-05,0.00018863581138976634
aro,0.00037675031919124263,0.000129366106080207,9.51022349025202e-05,8.63248628393846e-05
arr,0.00018837515959562132,0.0012289780077619663,0.004755111745126011,0.0002461857199493561
art,0.0006697783452288759,0.001854247520482967,0.0010461245839277222,0.0005371324798895042
ary,8.372229315360948e-05,0.0022423458387235877,0.0012363290537327628,0.0005754990855958974
ase,0.0002093057328840237,0.0024579560155239327,0.0010461245839277222,0.0020142467995856407
asi,0.0005860560520752664,0.00019404915912031047,0.0001902044698050404,0.00045080761705011956
ast,0.0006907089185172781,0.0016817593790426908,0.0006657156443176414,0.0005371324798895042
at ,0.00010465286644201185,0.00015092712376024148,0.0007608178792201616,0.001473917102553937
ata,0.0007744312116708876,0.00043122035360068997,0.0008559201141226819,0.0003452994513575384
ate,0.000565125478786864,0.0006683915480810694,0.0012363290537327628,0.002516209890910951
ath,0.00010465286644201185,0.0007115135834411384,0.0006657156443176414,0.0007193738569948717
ati,0.0012767649705925446,0.00045278137128072445,0.0035187826913932476,0.003935774302047498
ato,0.000397680892479645,0.0016386373436826217,0.0009510223490252021,0.0007833181998388603
avi,0.0032651694329907696,0.0003234152652005175,0.0001902044698050404,0.00023339685138055836
bac,0.008455951608514558,0.010198361362656318,0.0012363290537327628,0.0003804688399217321
bal,6.27917198652071e-05,4.3122035360069e-05,9.51022349025202e-05,9.271929712378345e-05
ban,0.0001255834397304142,2.15610176800345e-05,0.0001902044698050404,2.5577737137595436e-05
bar,0.0002930280260376332,0.00015092712376024148,9.51022349025202e-05,8.63248628393846e-05
bil,0.00035581974590284026,2.15610176800345e-05,0.0007608178792201616,0.0001854385942475669
bit,6.27917198652071e-05,0.0017680034497628287,9.51022349025202e-05,0.00025577737137595435
bor,0.0009837369445549113,0.00028029322984044847,0.0009510223490252021,0.00017584694282096863
bra,0.0004814031856332545,0.00040965933592065543,0.0005706134094151213,0.00019822746281636464
bri,0.0010883898109969232,2.15610176800345e-05,0.0001902044698050404,0.0001310859028301766
bro,0.0001255834397304142,0.0004959034066407934,0.00047551117451260106,0.0002270024170961595
bsc,8.372229315360948e-05,0.00791289348857266,0.0007608178792201616,6.394434284398859e-05
bul,0.00037675031919124263,6.46830530401035e-05,9.51022349025202e-05,6.714155998618802e-05
c c,6.27917198652071e-05,0.000129366106080207,0.0001902044698050404,0.0002941439770823475
c f,0.00010465286644201185,0.002091418714963346,0.0001902044698050404,0.00016945250853656976
c h,2.093057328840237e-05,2.15610176800345e-05,9.51022349025202e-05,0.00012788868568797717
c l,4.186114657680474e-05,0.00019404915912031047,0.0002853067047075606,0.00010870538283478061
c p,2.093057328840237e-05,0.000172488141440276,9.51022349025202e-05,0.00023979128566495723
cal,0.0005232643322100592,0.000258732212160414,0.00047551117451260106,0.0014643254511273389
car,0.0012139732507273375,0.0063820612332902114,0.0003804089396100808,0.0004731881370455156
cas,0.0002093057328840237,6.46830530401035e-05,9.51022349025202e-05,0.0006969933369994757
cci,0.0001465140130188166,6.46830530401035e-05,0.0001902044698050404,0.00023019963423835893
cem,6.27917198652071e-05,4.3122035360069e-05,0.0001902044698050404,5.754990855958973e-05
cep,0.000565125478786864,0.0005390254420008624,0.0002853067047075606,0.00017584694282096863
cer,0.0002930280260376332,0.000129366106080207,0.0005706134094151213,0.0002877495427979487
ces,0.0011093203842853256,0.00791289348857266,0.0011412268188302425,0.00047958257132991447
cha,0.0007116394918056805,8.6244070720138e-05,0.0008559201141226819,0.0006330489941554871
che,0.001297695543880947,0.00023717119448037947,0.004945316214931051,0.0004380187484813219
chi,0.0015070012767649705,0.00028029322984044847,0.0021873514027579647,0.0004731881370455156
cho,0.0015488624233417753,0.0009918068132815868,0.0001902044698050404,0.00014707198854117375
chr,0.0005860560520752664,0.00036653730056058646,0.0001902044698050404,0.00022380519995396006
cia,0.0002930280260376332,0.00038809831824062095,0.00047551117451260106,0.0005850907370224956
cid,0.000565125478786864,4.3122035360069e-05,0.0001902044698050404,0.000319721714219943
cit,0.0002930280260376332,0.00030185424752048295,0.0001902044698050404,0.0003005384113667464
ck ,4.186114657680474e-05,0.0008193186718413109,0.0003804089396100808,0.00020142467995856408
cle,0.0002511668794608284,0.00028029322984044847,0.0019020446980504042,0.0003708771884951338
clo,0.0013186261171693494,2.15610176800345e-05,9.51022349025202e-05,0.00011509981711917947
col,0.0017163070096489943,0.0003234152652005175,0.0006657156443176414,0.0003676799713529344
com,0.0002093057328840237,0.00010780508840017249,0.0008559201141226819,0.0015218753596869285
con,0.0008790840781128995,0.000689952565761104,0.001806942463147884,0.001592214136815316
cor,0.0015697929966301777,0.00019404915912031047,0.0001902044698050404,0.0003772716227795327
cos,0.0002720974527492308,0.0008624407072013799,9.51022349025202e-05,0.000364482754210735
cra,8.372229315360948e-05,0.000129366106080207,0.002282453637660485,0.0001182970342613789
cre,0.0005232643322100592,6.46830530401035e-05,0.0010461245839277222,0.0005914851713068944
cro,0.00079536178495929,0.0007977576541612764,0.00047551117451260106,0.0005914851713068944
cta,0.0002511668794608284,8.6244070720138e-05,9.51022349025202e-05,0.00012788868568797717
cti,0.000962806371266509,0.01304441569642087,0.0013314312886352829,0.002276418605245994
cto,0.0006279171986520711,4.3122035360069e-05,9.51022349025202e-05,0.0006234573427288888
cul,0.0010046675178433137,0.0004959034066407934,0.0003804089396100808,0.0007385571598480682
cum,0.0008790840781128995,0.000344976282880552,0.0002853067047075606,0.00011190259997698003
cut,0.00016744458630721897,0.0011211729193617939,0.0011412268188302425,0.00035169388564193726
cys,0.0001465140130188166,0.0009486847779215179,9.51022349025202e-05,4.4761039990792017e-05
cyt,0.0004186114657680474,0.00021561017680034498,0.0011412268188302425,0.0002813551085135498
d c,8.372229315360948e-05,2.15610176800345e-05,0.0002853067047075606,0.0009847428797974244
d d,4.186114657680474e-05,2.15610176800345e-05,0.0001902044698050404,0.0005339352627473047
d p,2.093057328840237e-05,0.0012721000431220354,0.0008559201141226819,0.001026306702646017
dem,0.0001465140130188166,0.000172488141440276,0.0009510223490252021,0.0003996521427749287
den,0.0009418757979781067,0.0006252695127210004,0.0015216357584403233,0.0008888263655314414
der,0.0014442095568997634,0.00028029322984044847,0.00047551117451260106,0.0007449515941324671
dia,0.001527931850053373,0.0017680034497628287,0.004945316214931051,0.0008696430626782449
dic,0.00037675031919124263,0.00030185424752048295,9.51022349025202e-05,0.0004891742227565128
dif,4.186114657680474e-05,2.15610176800345e-05,9.51022349025202e-05,0.0003708771884951338
din,0.0001255834397304142,0.0005390254420008624,0.0015216357584403233,0.0007865154169810597
dip,0.00010465286644201185,0.0005390254420008624,9.51022349025202e-05,2.5577737137595436e-05
dis,0.000565125478786864,0.0024579560155239327,0.001806942463147884,0.001243717468315578
dom,0.0005441949054984616,0.0009271237602414834,0.00456490727532097,0.00023339685138055836
don,0.0005023337589216568,0.0024148339801638636,9.51022349025202e-05,9.271929712378345e-05
dra,6.27917198652071e-05,2.15610176800345e-05,0.0012363290537327628,9.911373140818232e-05
dro,0.00016744458630721897,0.0010564898663216905,0.0008559201141226819,0.00031652449707774354
dys,0.00018837515959562132,0.00028029322984044847,0.0014265335235378032,0.00010231094855038174
e a,2.093057328840237e-05,0.000258732212160414,0.0008559201141226819,0.0023019963423835895
e b,8.372229315360948e-05,0.000129366106080207,9.51022349025202e-05,0.0006874016855728774
e c,4.186114657680474e-05,2.15610176800345e-05,0.0003804089396100808,0.0019183302853196579
e d,8.372229315360948e-05,0.0006037084950409659,0.0009510223490252021,0.0011989564283247862
e e,0.00023023630617242607,0.00028029322984044847,0.0006657156443176414,0.0010167150512194185
e h,6.27917198652071e-05,0.000172488141440276,0.0008559201141226819,0.0006905989027150768
e i,2.093057328840237e-05,0.00321259163432514,0.0001902044698050404,0.00195989410816825
e l,2.093057328840237e-05,2.15610176800345e-05,9.51022349025202e-05,0.0006778100341462791
e m,0.00023023630617242607,4.3122035360069e-05,0.00047551117451260106,0.001243717468315578
e o,0.00037675031919124263,2.15610176800345e-05,0.0001902044698050404,0.0017552722110674868
e p,2.093057328840237e-05,2.15610176800345e-05,0.0009510223490252021,0.0019534996738838515
e r,6.27917198652071e-05,8.6244070720138e-05,0.0006657156443176414,0.0013300423311549626
e s,0.0001465140130188166,0.00047434238896075894,0.0002853067047075606,0.001614594656810712
e t,0.0007325700650940829,4.3122035360069e-05,0.00047551117451260106,0.0019023441996086606
e v,0.0006697783452288759,2.15610176800345e-05,0.0002853067047075606,0.00023019963423835893
eal,0.00010465286644201185,0.00019404915912031047,9.51022349025202e-05,0.0006778100341462791
ear,8.372229315360948e-05,0.00038809831824062095,0.00047551117451260106,0.0009048124512424386
eas,0.00016744458630721897,0.002738249245364381,0.0010461245839277222,0.0014099727597099484
eat,0.00023023630617242607,6.46830530401035e-05,0.0014265335235378032,0.0009463762740910312
ebr,6.27917198652071e-05,6.46830530401035e-05,0.0003804089396100808,0.00011190259997698003
ech,6.27917198652071e-05,0.00021561017680034498,0.0003804089396100808,0.00022060798281176066
eck,4.186114657680474e-05,0.000129366106080207,0.0010461245839277222,3.1972171421994294e-05
ecr,8.372229315360948e-05,0.0007115135834411384,0.0012363290537327628,0.0002941439770823475
ect,0.0002720974527492308,0.012311341095299699,0.0001902044698050404,0.002535393193764148
ed ,0.00023023630617242607,0.0017248814144027599,0.0021873514027579647,0.005595129998849002
edi,0.0004186114657680474,0.0006037084950409659,0.0011412268188302425,0.000521146394178507
een,4.186114657680474e-05,6.46830530401035e-05,0.0001902044698050404,0.0007449515941324671
egi,0.00046047261234485214,0.0004959034066407934,0.00047551117451260106,0.00021101633138516235
ein,4.186114657680474e-05,2.15610176800345e-05,9.51022349025202e-05,0.0003101300627933447
ele,0.0004186114657680474,2.15610176800345e-05,0.0001902044698050404,0.00032611614850434185
eli,0.0012558343973041422,0.0026088831392841742,0.0002853067047075606,0.0003452994513575384
ell,0.005776838227599054,0.0008624407072013799,0.00047551117451260106,0.0008216848055452534
ema,0.0006697783452288759,0.00010780508840017249,0.0013314312886352829,0.00033890501707313953
emb,2.093057328840237e-05,2.15610176800345e-05,0.0002853067047075606,0.00020142467995856408
emi,0.0002093057328840237,0.013648124191461837,0.0015216357584403233,0.00047638535418771503
emo,0.0009209452246897043,0.0010564898663216905,0.002757964812173086,0.0003996521427749287
ena,0.001193042677438935,4.3122035360069e-05,0.0008559201141226819,0.00016305807425217092
enc,0.0005232643322100592,0.000646830530401035,0.00047551117451260106,0.0011701814740449912
end,0.00023023630617242607,0.006813281586890901,0.0005706134094151213,0.0005371324798895042
ene,0.0007116394918056805,0.00019404915912031047,0.0008559201141226819,0.0007001905541416751
eni,0.0011511815308621303,0.005627425614489004,0.0019020446980504042,0.0004859770056143133
eno,0.001297695543880947,4.3122035360069e-05,0.0006657156443176414,0.00035808831992633613
ens,0.004018670071373255,0.00043122035360068997,0.0006657156443176414,0.0006202601255866894
ent,0.002093057328840237,0.00258732212160414,0.0019020446980504042,0.004079649073446472
eou,6.27917198652071e-05,0.0009486847779215179,0.0001902044698050404,0.00012469146854577777
epa,0.00023023630617242607,0.00015092712376024148,0.0007608178792201616,0.00020142467995856408
eph,0.0005023337589216568,0.0012289780077619663,0.0002853067047075606,6.074712570178916e-05
epi,0.00018837515959562132,0.000172488141440276,0.00047551117451260106,0.0003037356285089458
epr,2.093057328840237e-05,2.15610176800345e-05,0.0010461245839277222,0.00014387477139897435
ept,0.0017372375829373967,0.0044846916774471755,0.0002853067047075606,0.0003005384113667464
er ,0.0024698076480314797,0.00047434238896075894,0.0001902044698050404,0.002314785210952387
era,0.0015488624233417753,0.010586459680896939,0.00047551117451260106,0.0013204506797283644
ere,0.0005023337589216568,8.6244070720138e-05,0.0020922491678554444,0.0025513792794751447
eri,0.00839315988864935,0.007158257869771453,0.0010461245839277222,0.0014771143196961364
erm,0.0013186261171693494,8.6244070720138e-05,0.0003804089396100808,0.0005115547427519087
ern,0.000397680892479645,0.0003234152652005175,0.0003804089396100808,0.0003133272799355441
ero,0.0025116687946082844,0.0007761966364812419,9.51022349025202e-05,0.0003708771884951338
erp,0.0002930280260376332,0.00015092712376024148,9.51022349025202e-05,4.7958257132991444e-05
ert,0.00033488917261443793,4.3122035360069e-05,0.0008559201141226819,0.00018863581138976634
erv,2.093057328840237e-05,2.15610176800345e-05,0.0003804089396100808,0.00042522987991252414
es ,0.002197710195282249,6.46830530401035e-05,0.0010461245839277222,0.0031972171421994298
ese,0.0001255834397304142,0.00030185424752048295,0.0001902044698050404,0.0010103206169350197
esi,0.00046047261234485214,0.00010780508840017249,0.0008559201141226819,0.00072896550842147
esp,0.00016744458630721897,0.0008193186718413109,0.0008559201141226819,0.0006490350798664843
ess,0.00010465286644201185,0.00791289348857266,0.0038040893961008085,0.0010998426969166038
est,0.0007535006383824853,0.000517464424320828,0.0014265335235378032,0.0012245341654623816
eta,0.00037675031919124263,4.3122035360069e-05,9.51022349025202e-05,0.0001950302456741652
ete,0.00037675031919124263,0.00043122035360068997,0.0003804089396100808,0.0007417543769902676
eth,0.00016744458630721897,4.3122035360069e-05,0.0007608178792201616,0.0003548911027841367
eti,0.0002720974527492308,6.46830530401035e-05,0.0012363290537327628,0.000386863274206131
etr,0.00010465286644201185,0.00047434238896075894,9.51022349025202e-05,0.0002270024170961595
euk,2.093057328840237e-05,2.15610176800345e-05,0.0007608178792201616,5.754990855958973e-05
eum,0.0006279171986520711,0.0012289780077619663,0.0009510223490252021,0.00018863581138976634
eur,0.00037675031919124263,0.00015092712376024148,0.0003804089396100808,0.0003357077999309401
eve,0.00031395859932603555,0.003514445881845623,0.0073228720874940565,0.0015538475311089228
exu,2.093057328840237e-05,4.3122035360069e-05,0.0002853067047075606,2.2380519995396008e-05
eye,6.27917198652071e-05,0.0008840017248814144,0.00047551117451260106,4.4761039990792017e-05
fev,0.0002511668794608284,0.0034928848641655884,0.007227769852591536,0.00012469146854577777
fib,2.093057328840237e-05,0.00045278137128072445,9.51022349025202e-05,0.00013748033711457548
fla,0.00037675031919124263,0.0006683915480810694,0.0007608178792201616,0.0004891742227565128
fle,0.0002511668794608284,2.15610176800345e-05,0.0007608178792201616,2.2380519995396008e-05
flo,4.186114657680474e-05,2.15610176800345e-05,9.51022349025202e-05,7.993042855498574e-05
flu,0.00031395859932603555,0.000689952565761104,0.0001902044698050404,0.0002621718056603532
for,0.0008162923582476924,2.15610176800345e-05,0.0003804089396100808,0.0018288082053380737
fun,0.0001465140130188166,4.3122035360069e-05,0.0002853067047075606,0.00027496067422915095
gal,0.00023023630617242607,2.15610176800345e-05,0.0003804089396100808,0.00010231094855038174
gan,0.0002093057328840237,4.3122035360069e-05,0.0001902044698050404,0.0001726497256787692
gas,0.0001255834397304142,0.0011858559724018973,0.0003804089396100808,0.0002270024170961595
gen,0.0015070012767649705,0.0011858559724018973,9.51022349025202e-05,0.0012149425140357832
ger,0.000397680892479645,4.3122035360069e-05,0.0001902044698050404,0.00022060798281176066
gic,0.00016744458630721897,0.0008408796895213454,0.0014265335235378032,0.0006682183827196808
gin,0.00037675031919124263,0.00015092712376024148,0.0001902044698050404,0.00030693284565114524
gio,0.0004186114657680474,0.0006037084950409659,9.51022349025202e-05,0.00013748033711457548
git,6.27917198652071e-05,0.004786545924967659,0.0005706134094151213,7.673321141278631e-05
gla,0.00010465286644201185,0.00015092712376024148,9.51022349025202e-05,5.115547427519087e-05
goe,2.093057328840237e-05,6.46830530401035e-05,9.51022349025202e-05,1.5986085710997147e-05
gra,0.0004186114657680474,0.000129366106080207,9.51022349025202e-05,0.0003548911027841367
gre,0.0001255834397304142,6.46830530401035e-05,0.00047551117451260106,0.00030693284565114524
gue,0.0001465140130188166,0.00019404915912031047,0.0012363290537327628,9.591651426598289e-05
hag,0.00033488917261443793,0.000689952565761104,0.0026628625772705658,0.00020462189710076349
hal,0.000565125478786864,0.001034928848641656,0.0005706134094151213,0.00014707198854117375
han,0.0008162923582476924,0.00038809831824062095,0.0003804089396100808,0.0005754990855958974
har,0.00035581974590284026,0.00043122035360068997,0.0017118402282453639,0.00041563822848592584
he ,4.186114657680474e-05,4.3122035360069e-05,0.0002853067047075606,0.005032419781821902
hea,4.186114657680474e-05,0.0005821474773609315,0.007513076557299096,0.0004955686570409116
hem,0.0001255834397304142,0.0008193186718413109,0.0026628625772705658,0.00033251058278874066
hen,0.00031395859932603555,2.15610176800345e-05,9.51022349025202e-05,0.0002685662399447521
hep,0.00023023630617242607,0.00015092712376024148,0.0007608178792201616,0.00012788868568797717
